,Itemset,Itemset Support,Rule Antecedent,Rule Confidence,Rule Consequent,Rule Lift,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
471,"frozenset({'ARTS 137', 'THEA'})",0.017799752781211372,frozenset({'THEA'}),0.2647058823529412,frozenset({'ARTS 137'}),13.553611317944899,,,,,,,,,,,,,,,,,,,
472,"frozenset({'Painting I', 'ARTS 202'})",0.004442250740375123,frozenset({'Painting I'}),0.9,frozenset({'ARTS 202'}),158.55652173913043,,,,,,,,,,,,,,,,,,,
473,"frozenset({'Drawing I', 'ARTS 206'})",0.005686032138442522,frozenset({'Drawing I'}),1.0,frozenset({'ARTS 206'}),112.36111111111111,,,,,,,,,,,,,,,,,,,
474,"frozenset({'Ahni Kruger', 'ARTS 3'})",0.005425400739827373,frozenset({'Ahni Kruger'}),0.9565217391304347,frozenset({'ARTS 3'}),133.74812593703146,,,,,,,,,,,,,,,,,,,
475,"frozenset({'William Mutter', 'ARTS 7'})",0.007151664611590629,frozenset({'William Mutter'}),0.9062500000000001,frozenset({'ARTS 7'}),126.71875000000001,,,,,,,,,,,,,,,,,,,
476,"frozenset({'Lisa Jordan', 'BC 1'})",0.005665024630541872,frozenset({'Lisa Jordan'}),0.7419354838709676,frozenset({'BC 1'}),125.51075268817202,,,,,,,,,,,,,,,,,,,
477,"frozenset({'BC 103', 'SPAN'})",0.008877928483353885,frozenset({'SPAN'}),0.21818181818181817,frozenset({'BC 103'}),8.191919191919192,,,,,,,,,,,,,,,,,,,
478,"frozenset({'ECON', 'BC 117'})",0.012577065351418002,frozenset({'ECON'}),0.3669064748201439,frozenset({'BC 117'}),11.998433511255511,,,,,,,,,,,,,,,,,,,
479,"frozenset({'CHEM', 'HSC S211', '0'})",0.013503560029462312,"frozenset({'CHEM', '0'})",0.26190476190476186,frozenset({'HSC S211'}),19.395238095238092,,,,,,,,,,,,,,,,,,,
480,"frozenset({'BC 18', 'WRTG'})",0.009823182711198428,frozenset({'WRTG'}),0.35398230088495575,frozenset({'BC 18'}),18.01769911504425,,,,,,,,,,,,,,,,,,,
481,"frozenset({'CHEM', 'HSC S211'})",0.013503560029462312,frozenset({'CHEM'}),0.25700934579439255,frozenset({'HSC S211'}),19.032710280373834,,,,,,,,,,,,,,,,,,,
482,"frozenset({'EAP', 'COM PRES'})",0.014833127317676144,frozenset({'EAP'}),0.28169014084507044,frozenset({'COM PRES'}),18.679288847841146,,,,,,,,,,,,,,,,,,,
483,"frozenset({'Jennifer Ostrega', 'COM PRES'})",0.009641532756489494,frozenset({'Jennifer Ostrega'}),0.6000000000000001,frozenset({'COM PRES'}),39.786885245901644,,,,,,,,,,,,,,,,,,,
484,"frozenset({'DANC', 'SIMN DNCE'})",0.009622501850481125,frozenset({'DANC'}),0.8125,frozenset({'SIMN DNCE'}),74.84232954545455,,,,,,,,,,,,,,,,,,,
485,"frozenset({'Daniel Bishop', 'MUS 101'})",0.0049261083743842365,frozenset({'Daniel Bishop'}),0.7142857142857143,frozenset({'MUS 101'}),76.3157894736842,,,,,,,,,,,,,,,,,,,
486,"frozenset({'General Physics Laboratory I', 'HSC S208'})",0.005911330049261084,frozenset({'General Physics Laboratory I'}),1.0,frozenset({'HSC S208'}),109.72972972972974,,,,,,,,,,,,,,,,,,,
487,"frozenset({'HSC S129', 'Lab for Ecology and Evolution'})",0.005911330049261084,frozenset({'Lab for Ecology and Evolution'}),1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
488,"frozenset({'HSC S129', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004449938195302843,frozenset({'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
489,"frozenset({'HSC S133', 'Joanna Miller'})",0.0076148366494718745,frozenset({'Joanna Miller'}),0.911764705882353,frozenset({'HSC S133'}),119.73529411764707,,,,,,,,,,,,,,,,,,,
490,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology'})",0.0049127978383689515,frozenset({'Lab for Molecular and Cellular Biology'}),1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
491,"frozenset({'BC 18', 'WRTG', '0'})",0.009823182711198428,"frozenset({'WRTG', '0'})",0.35714285714285715,frozenset({'BC 18'}),18.17857142857143,,,,,,,,,,,,,,,,,,,
492,"frozenset({'HSC S133', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.0058953574060427415,frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
493,"frozenset({'BIOL', '20', 'HSC S129'})",0.00935960591133005,"frozenset({'BIOL', '20'})",0.5507246376811594,frozenset({'HSC S129'}),54.53517143867091,,,,,,,,,,,,,,,,,,,
494,"frozenset({'PHYS', 'HSC S208'})",0.009131293188548864,frozenset({'PHYS'}),0.38144329896907214,frozenset({'HSC S208'}),41.77319587628866,,,,,,,,,,,,,,,,,,,
495,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S211'})",0.007650542941757157,frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
496,"frozenset({'Principles of Chemistry I Lab', 'HSC S211'})",0.007897334649555774,frozenset({'Principles of Chemistry I Lab'}),0.8888888888888888,frozenset({'HSC S211'}),67.958071278826,,,,,,,,,,,,,,,,,,,
497,"frozenset({'Principles of Chemistry II Lab', 'HSC S211'})",0.00519159456118665,frozenset({'Principles of Chemistry II Lab'}),1.0,frozenset({'HSC S211'}),76.32075471698113,,,,,,,,,,,,,,,,,,,
498,"frozenset({'Organic Chemistry Lab', 'HSC S226'})",0.00541871921182266,frozenset({'Organic Chemistry Lab'}),1.0,frozenset({'HSC S226'}),112.77777777777777,,,,,,,,,,,,,,,,,,,
499,"frozenset({'HSC S226', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.00541871921182266,frozenset({'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),1.0,frozenset({'HSC S226'}),112.77777777777777,,,,,,,,,,,,,,,,,,,
500,"frozenset({'HSC S3A', 'Hilary Kalagher'})",0.004689042448173741,frozenset({'Hilary Kalagher'}),0.7037037037037037,frozenset({'HSC S3A'}),31.682304526748972,,,,,,,,,,,,,,,,,,,
501,"frozenset({'HSC S129', 'Paris Scarano', '20', '0'})",0.008620689655172414,"frozenset({'Paris Scarano', '20', '0'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
502,"frozenset({'HSC S3A', 'Jill Cermele'})",0.004689042448173741,frozenset({'Jill Cermele'}),0.8260869565217391,frozenset({'HSC S3A'}),37.192270531400965,,,,,,,,,,,,,,,,,,,
503,"frozenset({'HSC S3A', 'PSYC'})",0.019491734517641253,frozenset({'PSYC'}),0.434065934065934,frozenset({'HSC S3A'}),19.122491638795985,,,,,,,,,,,,,,,,,,,
504,"frozenset({'HSC S3A', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.007403751233958539,frozenset({'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),0.8333333333333334,frozenset({'HSC S3A'}),37.51851851851852,,,,,,,,,,,,,,,,,,,
505,"frozenset({'Leslie Sprout', 'MUS 111'})",0.004944375772558714,frozenset({'Leslie Sprout'}),0.7999999999999999,frozenset({'MUS 111'}),49.78461538461538,,,,,,,,,,,,,,,,,,,
506,"frozenset({'MEA 11', 'PHIL'})",0.005182625863770977,frozenset({'PHIL'}),0.2727272727272727,frozenset({'MEA 11'}),44.20363636363636,,,,,,,,,,,,,,,,,,,
507,"frozenset({'MEA 11', 'Thomas Magnell'})",0.004935834155972359,frozenset({'Thomas Magnell'}),0.6666666666666666,frozenset({'MEA 11'}),108.05333333333333,,,,,,,,,,,,,,,,,,,
508,"frozenset({'Trevor Weston', 'MUS 111'})",0.005911330049261084,frozenset({'Trevor Weston'}),0.6486486486486487,frozenset({'MUS 111'}),37.0917396269509,,,,,,,,,,,,,,,,,,,
509,"frozenset({'HSC S3A', '24', '0'})",0.011330049261083743,"frozenset({'24', '0'})",0.3357664233576642,frozenset({'HSC S3A'}),14.98034811903425,,,,,,,,,,,,,,,,,,,
510,"frozenset({'35', 'BC 101', '0'})",0.005649717514124294,"frozenset({'35', '0'})",0.2674418604651163,frozenset({'BC 101'}),9.550489596083233,,,,,,,,,,,,,,,,,,,
511,"frozenset({'45', 'ARTS 106', '0'})",0.004935834155972359,"frozenset({'45', '0'})",0.7407407407407407,frozenset({'ARTS 106'}),38.48053181386515,,,,,,,,,,,,,,,,,,,
512,"frozenset({'ARTH', 'ARTS 106', '0'})",0.012083847102342787,"frozenset({'ARTH', '0'})",0.7777777777777778,frozenset({'ARTS 106'}),40.95959595959596,,,,,,,,,,,,,,,,,,,
513,"frozenset({'Andrew Elliott', '0', 'ARTS 117'})",0.006427688504326329,"frozenset({'0', 'Andrew Elliott'})",0.6046511627906977,frozenset({'ARTS 117'}),46.14743308468627,,,,,,,,,,,,,,,,,,,
514,"frozenset({'ARTS 137', '0', 'James Bazewicz'})",0.006629020378099681,"frozenset({'0', 'James Bazewicz'})",0.675,frozenset({'ARTS 137'}),39.84456521739131,,,,,,,,,,,,,,,,,,,
515,"frozenset({'ARTS 137', '0', 'THEA'})",0.017058096415327566,"frozenset({'0', 'THEA'})",0.26335877862595425,frozenset({'ARTS 137'}),13.484636196733987,,,,,,,,,,,,,,,,,,,
516,"frozenset({'Drawing I', 'ARTS 206', '0'})",0.005438813349814586,"frozenset({'Drawing I', '0'})",1.0,frozenset({'ARTS 206'}),112.36111111111111,,,,,,,,,,,,,,,,,,,
517,"frozenset({'Ahni Kruger', '0', 'ARTS 3'})",0.005178791615289766,"frozenset({'0', 'Ahni Kruger'})",0.9545454545454546,frozenset({'ARTS 3'}),133.4717868338558,,,,,,,,,,,,,,,,,,,
518,"frozenset({'William Mutter', 'ARTS 7', '0'})",0.005674808783617074,"frozenset({'William Mutter', '0'})",0.8214285714285715,frozenset({'ARTS 7'}),123.30555555555557,,,,,,,,,,,,,,,,,,,
519,"frozenset({'BC 103', 'SPAN', '0'})",0.008631319358816275,"frozenset({'SPAN', '0'})",0.21874999999999997,frozenset({'BC 103'}),8.213252314814815,,,,,,,,,,,,,,,,,,,
520,"frozenset({'ECON', 'BC 117', '0'})",0.009124537607891493,"frozenset({'ECON', '0'})",0.3394495412844037,frozenset({'BC 117'}),11.100547499260136,,,,,,,,,,,,,,,,,,,
521,"frozenset({'CSCI', 'BC 21', '0'})",0.00883869383746624,"frozenset({'CSCI', '0'})",0.5217391304347826,frozenset({'BC 21'}),28.71680376028202,,,,,,,,,,,,,,,,,,,
522,"frozenset({'ARTS 102', 'ART', '14'})",0.005676209279368213,"frozenset({'ART', '14'})",0.3770491803278688,frozenset({'ARTS 102'}),42.43897996357013,,,,,,,,,,,,,,,,,,,
523,"frozenset({'HSC S129', 'Paris Scarano', 'Lab for Ecology and Evolution', '0'})",0.005911330049261084,"frozenset({'Lab for Ecology and Evolution', 'Paris Scarano', '0'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
524,"frozenset({'Principles of Chemistry II Lab', 'HSC S211', '0'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', '0'})",1.0,frozenset({'HSC S211'}),76.32075471698113,,,,,,,,,,,,,,,,,,,
525,"frozenset({'DANC', '0', 'SIMN DNCE'})",0.009622501850481125,"frozenset({'DANC', '0'})",0.8297872340425532,frozenset({'SIMN DNCE'}),76.43471953578337,,,,,,,,,,,,,,,,,,,
526,"frozenset({'6', 'MUS', 'MUS 111', '0'})",0.004433497536945813,"frozenset({'6', 'MUS', '0'})",0.6923076923076923,frozenset({'MUS 111'}),39.58829902491875,,,,,,,,,,,,,,,,,,,
527,"frozenset({'Daniel Bishop', 'MUS 101', '0'})",0.0049261083743842365,"frozenset({'Daniel Bishop', '0'})",0.7142857142857143,frozenset({'MUS 101'}),76.3157894736842,,,,,,,,,,,,,,,,,,,
528,"frozenset({'General Physics Laboratory I', '0', 'HSC S208'})",0.005911330049261084,"frozenset({'General Physics Laboratory I', '0'})",1.0,frozenset({'HSC S208'}),109.72972972972974,,,,,,,,,,,,,,,,,,,
529,"frozenset({'HSC S129', 'Lab for Ecology and Evolution', '0'})",0.005911330049261084,"frozenset({'Lab for Ecology and Evolution', '0'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
530,"frozenset({'HSC S133', '0', 'Joanna Miller'})",0.007369196757553427,"frozenset({'0', 'Joanna Miller'})",0.9090909090909092,frozenset({'HSC S133'}),119.3841642228739,,,,,,,,,,,,,,,,,,,
531,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', '0'})",0.004667157946450504,"frozenset({'Lab for Molecular and Cellular Biology', '0'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
532,"frozenset({'HSC S133', '0', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005649717514124294,"frozenset({'0', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
533,"frozenset({'PHYS', '0', 'HSC S208'})",0.009131293188548864,"frozenset({'PHYS', '0'})",0.38541666666666663,frozenset({'HSC S208'}),42.20833333333333,,,,,,,,,,,,,,,,,,,
534,"frozenset({'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'HSC S208'})",0.005911330049261084,"frozenset({'0', 'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S208'}),109.72972972972974,,,,,,,,,,,,,,,,,,,
535,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S211', '0'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
536,"frozenset({'Principles of Chemistry I Lab', 'HSC S211', '0'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', '0'})",0.8888888888888888,frozenset({'HSC S211'}),67.958071278826,,,,,,,,,,,,,,,,,,,
537,"frozenset({'Organic Chemistry Lab', 'HSC S226', '0'})",0.005172413793103448,"frozenset({'Organic Chemistry Lab', '0'})",1.0,frozenset({'HSC S226'}),112.77777777777777,,,,,,,,,,,,,,,,,,,
538,"frozenset({'14', 'HSC S3B', 'PSYC'})",0.008384710234278668,"frozenset({'14', 'PSYC'})",0.7391304347826085,frozenset({'HSC S3B'}),59.943478260869554,,,,,,,,,,,,,,,,,,,
539,"frozenset({'HSC S226', '0', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005172413793103448,"frozenset({'0', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S226'}),112.77777777777777,,,,,,,,,,,,,,,,,,,
540,"frozenset({'HSC S3A', 'Jill Cermele', '0'})",0.004689042448173741,"frozenset({'Jill Cermele', '0'})",0.8260869565217391,frozenset({'HSC S3A'}),37.192270531400965,,,,,,,,,,,,,,,,,,,
541,"frozenset({'HSC S3A', '0', 'PSYC'})",0.017517887984209227,"frozenset({'0', 'PSYC'})",0.41764705882352937,frozenset({'HSC S3A'}),18.399168797953962,,,,,,,,,,,,,,,,,,,
542,"frozenset({'HSC S3A', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.006910167818361303,"frozenset({'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.823529411764706,frozenset({'HSC S3A'}),37.07712418300654,,,,,,,,,,,,,,,,,,,
543,"frozenset({'Leslie Sprout', 'MUS 111', '0'})",0.004944375772558714,"frozenset({'Leslie Sprout', '0'})",0.7999999999999999,frozenset({'MUS 111'}),49.78461538461538,,,,,,,,,,,,,,,,,,,
544,"frozenset({'MEA 11', 'PHIL', '0'})",0.005182625863770977,"frozenset({'PHIL', '0'})",0.28378378378378377,frozenset({'MEA 11'}),45.99567567567567,,,,,,,,,,,,,,,,,,,
545,"frozenset({'MEA 11', 'Thomas Magnell', '0'})",0.004935834155972359,"frozenset({'Thomas Magnell', '0'})",0.6666666666666666,frozenset({'MEA 11'}),108.05333333333333,,,,,,,,,,,,,,,,,,,
546,"frozenset({'MUS', 'MUS 111', '0'})",0.015782983970406905,"frozenset({'MUS', '0'})",0.4129032258064516,frozenset({'MUS 111'}),23.582008178100864,,,,,,,,,,,,,,,,,,,
547,"frozenset({'Trevor Weston', 'MUS 111', '0'})",0.005911330049261084,"frozenset({'Trevor Weston', '0'})",0.6486486486486487,frozenset({'MUS 111'}),37.0917396269509,,,,,,,,,,,,,,,,,,,
548,"frozenset({'ART', '12', 'ARTS 202'})",0.005401424011784925,"frozenset({'ART', '12'})",0.3384615384615385,frozenset({'ARTS 202'}),62.66153846153847,,,,,,,,,,,,,,,,,,,
549,"frozenset({'12', 'ARTS 137', 'THEA'})",0.0049261083743842365,"frozenset({'12', 'THEA'})",0.41666666666666663,frozenset({'ARTS 137'}),22.55555555555555,,,,,,,,,,,,,,,,,,,
550,"frozenset({'HSC S229', 'CHEM', '1'})",0.00441934691873312,"frozenset({'CHEM', '1'})",0.3333333333333333,frozenset({'HSC S229'}),37.71296296296296,,,,,,,,,,,,,,,,,,,
551,"frozenset({'Jennifer Ostrega', '0', 'COM PRES'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', '0'})",0.609375,frozenset({'COM PRES'}),40.408555327868854,,,,,,,,,,,,,,,,,,,
552,"frozenset({'BC 18', '12', 'WRTG'})",0.008349705304518664,"frozenset({'12', 'WRTG'})",0.44155844155844154,frozenset({'BC 18'}),22.475324675324675,,,,,,,,,,,,,,,,,,,
553,"frozenset({'EAP', '0', 'COM PRES'})",0.014833127317676144,"frozenset({'EAP', '0'})",0.2830188679245283,frozenset({'COM PRES'}),18.767398700896997,,,,,,,,,,,,,,,,,,,
554,"frozenset({'HSC S229', 'CHEM', '12'})",0.007389162561576354,"frozenset({'CHEM', '12'})",0.5660377358490566,frozenset({'HSC S229'}),65.66037735849056,,,,,,,,,,,,,,,,,,,
555,"frozenset({'15', 'ARTS 137', 'THEA'})",0.004944375772558714,"frozenset({'15', 'THEA'})",0.3225806451612903,frozenset({'ARTS 137'}),16.516945692119233,,,,,,,,,,,,,,,,,,,
556,"frozenset({'15', 'MUS', 'MUS 211'})",0.004442250740375123,"frozenset({'15', 'MUS'})",0.5,frozenset({'MUS 211'}),46.04545454545455,,,,,,,,,,,,,,,,,,,
557,"frozenset({'16', '18', 'COM PRES'})",0.008405438813349814,"frozenset({'16', '18'})",0.2905982905982906,frozenset({'COM PRES'}),19.270001401148942,,,,,,,,,,,,,,,,,,,
558,"frozenset({'2', '16', 'COM PRES'})",0.008405438813349814,"frozenset({'2', '16'})",0.2085889570552147,frozenset({'COM PRES'}),13.83184149653022,,,,,,,,,,,,,,,,,,,
559,"frozenset({'ARTS 206', 'ART', '16'})",0.007856616744414437,"frozenset({'ART', '16'})",0.4155844155844156,frozenset({'ARTS 206'}),45.747981747981754,,,,,,,,,,,,,,,,,,,
560,"frozenset({'Drawing I', 'ARTS 206', '16'})",0.005401424011784925,"frozenset({'Drawing I', '16'})",1.0,frozenset({'ARTS 206'}),110.08108108108108,,,,,,,,,,,,,,,,,,,
561,"frozenset({'William Mutter', '16', 'ARTS 7'})",0.006139489194499017,"frozenset({'William Mutter', '16'})",0.8333333333333333,frozenset({'ARTS 7'}),125.67901234567901,,,,,,,,,,,,,,,,,,,
562,"frozenset({'BIOL', '16', 'HSC S133'})",0.006415001233654083,"frozenset({'BIOL', '16'})",0.3466666666666666,frozenset({'HSC S133'}),50.17999999999999,,,,,,,,,,,,,,,,,,,
563,"frozenset({'CSCI', 'BC 21'})",0.00883869383746624,frozenset({'CSCI'}),0.5217391304347826,frozenset({'BC 21'}),28.71680376028202,,,,,,,,,,,,,,,,,,,
564,"frozenset({'HSC S211', 'CHEM', '16'})",0.013503560029462312,"frozenset({'CHEM', '16'})",0.5555555555555555,frozenset({'HSC S211'}),41.14141414141414,,,,,,,,,,,,,,,,,,,
565,"frozenset({'16', 'EAP', 'COM PRES'})",0.008405438813349814,"frozenset({'16', 'EAP'})",0.23943661971830982,frozenset({'COM PRES'}),15.87739552066497,,,,,,,,,,,,,,,,,,,
566,"frozenset({'Jennifer Ostrega', '16', 'COM PRES'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '16'})",0.5238095238095238,frozenset({'COM PRES'}),34.73458235753318,,,,,,,,,,,,,,,,,,,
567,"frozenset({'HSC S133', '16', 'Joanna Miller'})",0.006415001233654083,"frozenset({'16', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),144.75,,,,,,,,,,,,,,,,,,,
568,"frozenset({'HSC S211', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
569,"frozenset({'HSC S211', '16', 'Principles of Chemistry I Lab'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', '16'})",0.9411764705882353,frozenset({'HSC S211'}),71.95560488346281,,,,,,,,,,,,,,,,,,,
570,"frozenset({'HSC S211', 'Principles of Chemistry II Lab', '16'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', '16'})",1.0,frozenset({'HSC S211'}),76.32075471698113,,,,,,,,,,,,,,,,,,,
571,"frozenset({'2', '18', 'COM PRES'})",0.008405438813349814,"frozenset({'2', '18'})",0.22666666666666666,frozenset({'COM PRES'}),15.030601092896173,,,,,,,,,,,,,,,,,,,
572,"frozenset({'BC 103', 'SPAN', '18'})",0.007891491985203452,"frozenset({'SPAN', '18'})",0.2162162162162162,frozenset({'BC 103'}),8.118118118118117,,,,,,,,,,,,,,,,,,,
573,"frozenset({'18', 'EAP', 'COM PRES'})",0.014833127317676144,"frozenset({'18', 'EAP'})",0.7692307692307692,frozenset({'COM PRES'}),51.00882723833543,,,,,,,,,,,,,,,,,,,
574,"frozenset({'Jennifer Ostrega', '18', 'COM PRES'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', '18'})",0.8666666666666667,frozenset({'COM PRES'}),57.46994535519126,,,,,,,,,,,,,,,,,,,
575,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', 'COM PRES'})",0.009394313967861558,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18'})",0.2111111111111111,frozenset({'COM PRES'}),13.999089253187613,,,,,,,,,,,,,,,,,,,
576,"frozenset({'MUS 111', 'MUS', '18'})",0.005672009864364982,"frozenset({'MUS', '18'})",0.7419354838709677,frozenset({'MUS 111'}),42.37392094502499,,,,,,,,,,,,,,,,,,,
577,"frozenset({'2', 'EAP', 'COM PRES'})",0.008405438813349814,"frozenset({'2', 'EAP'})",0.6666666666666666,frozenset({'COM PRES'}),44.20765027322404,,,,,,,,,,,,,,,,,,,
578,"frozenset({'Jennifer Ostrega', '2', 'COM PRES'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '2'})",0.8148148148148148,frozenset({'COM PRES'}),54.031572556162715,,,,,,,,,,,,,,,,,,,
579,"frozenset({'14', 'PHYS', 'HSC S208'})",0.008144126357354392,"frozenset({'14', 'PHYS'})",0.7857142857142857,frozenset({'HSC S208'}),86.04633204633205,,,,,,,,,,,,,,,,,,,
580,"frozenset({'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S208'})",0.005911330049261084,frozenset({'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),1.0,frozenset({'HSC S208'}),109.72972972972974,,,,,,,,,,,,,,,,,,,
581,"frozenset({'HSC S129', '20', 'Paris Scarano'})",0.00935960591133005,"frozenset({'20', 'Paris Scarano'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
582,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', '0', 'Joanna Miller'})",0.004667157946450504,"frozenset({'Lab for Molecular and Cellular Biology', '0', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
