Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HON 101 O1 
1 cr 
CRN 10513",Honors Colloquium,Louis Hamilton,04:30 PM - 05:20 PM R,BC 203,18,16,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 O2 
1 cr 
CRN 10514",Honors Colloquium,Edward Baring,"04:30 PM - 05:20 PM R
 04:00 PM - 07:00 PM R - Final Exam","BC 202
 SEM 215 - Final Exam",18,18,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 O3 
1 cr 
CRN 10515",Honors Colloquium,Louis Hamilton,"05:30 PM - 06:20 PM R
 04:00 PM - 07:00 PM R - Final Exam","BC 101
 BC 101 - Final Exam",18,14,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 Z 
1 cr 
CRN 10889",Honors Colloquium,Edward Baring,"03:30 PM - 04:20 PM R
 07:30 PM - 10:30 PM T - Final Exam","BC 202
 BC 202 - Final Exam",18,17,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 205 G 
4 cr 
CRN 10968","Honors Seminar: Arts
CLA-Breadth/Arts",Margaret Kuntz,"11:50 AM - 01:05 PM WF
 12:30 PM - 03:30 PM W - Final Exam","ARTS 106
 ARTS 106 - Final Exam",15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 260 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 300 X 
2 cr 
CRN 11032",Roman Street Shrines,Louis Hamilton,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X1 
2 cr 
CRN 11058",The Social Utopia of Capoeira,Allan Dawson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X2 
2 cr 
CRN 11089",Honors Tutorial: Within Us Without Us,Louis Hamilton,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 399 X 
2 cr 
CRN 10829","Honors International Tutorial
CLA-Off Campus Experience",Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HOST 311 N 
4 cr 
CRN 10713",Topics in Holocaust Studies: Psychology of the Holocaust,Ann Saltzman,04:00 PM - 06:30 PM W,SEM 214,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARHI 855 - N; PSYC 360 - N 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HUM 211H D 
4 cr 
CRN 10508","Classical Antiquity- Honors
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary","Erik Anderson
 Marguerite Keane","09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","ARTS 106
 ARTS 106 - Final Exam",18,10,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 219H - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HUM 234H Z 
4 cr 
CRN 10509","The Humanities and Asia-Honors: Body and Mind in Asia and the West
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International","Erik Anderson
 Karen Pechilis","02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","BC 218
 BC 218 - Final Exam",18,9,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"INTC 200 X 
0 cr 
CRN 11018","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,34,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200 X 
2 cr 
CRN 11018","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,34,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200A X 
0 cr 
CRN 11057","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,2,48,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 101 E 
4 cr 
CRN 10189",Fundamentals of Oral & Written Italian I,Carla Mastropierro,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","SEM 109
 SEM 109 - Final Exam",20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 101 G 
4 cr 
CRN 10190",Fundamentals of Oral & Written Italian I,Carla Mastropierro,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","SEM 214
 SEM 214 - Final Exam",20,10,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 101 J 
4 cr 
CRN 10191",Fundamentals of Oral & Written Italian I,Emanuele Occhipinti,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 118
 BC 118 - Final Exam",20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 E 
4 cr 
CRN 10193","Intermediate Italian
CLA-Foreign Language",Emanuele Occhipinti,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 118
 BC 118 - Final Exam",20,12,8,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 G 
4 cr 
CRN 10194","Intermediate Italian
CLA-Foreign Language",Timothy Curcio,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","SEM 109
 SEM 109 - Final Exam",20,9,11,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 306 T 
4 cr 
CRN 10173","Italian for Business
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Foreign Language",Emanuele Occhipinti,02:40 PM - 03:55 PM MW,BC 118,21,14,7,0,"Pre-reqs: ITAL 201 OR ITAL 30X 
Co-Reqs: 
Cross Listed: MAT 905 - X4 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"JWST 220 D 
4 cr 
CRN 10663","The Jewish Experience: An Introduction to Judaism
CLA-Breadth/Humanities",Allan Nadler,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 201
 BC 201 - Final Exam",25,5,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 220 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 101 E 
4 cr 
CRN 10244",Elementary Latin I,Emily Fairey,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 202
 BC 202 - Final Exam",22,9,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 201 G 
4 cr 
CRN 10245","Intermediate Latin: Prose
CLA-Foreign Language",Emily Fairey,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","BC 20
 BC 20 - Final Exam",20,5,15,0,"Pre-reqs: LAT 102 OR LAT 2X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 001 A 
4 cr 
CRN 10098",Preparation for Calculus,Seth Harris,"08:00 AM - 09:05 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 201
 BC 201 - Final Exam",40,22,18,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 A 
4 cr 
CRN 10099","Introductory Statistics
CLA-Quantitative",Sarah Abramowitz,"08:00 AM - 09:05 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","LC 28
 LC 28 - Final Exam",30,35,-5,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 G 
4 cr 
CRN 10102","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 215
 BC 215 - Final Exam",29,25,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 10105","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 101
 BC 101 - Final Exam",30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 T 
4 cr 
CRN 10723","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"02:40 PM - 03:45 PM MWF
 07:30 PM - 10:30 PM M - Final Exam","BC 21
 BC 21 - Final Exam",30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 G 
4 cr 
CRN 10108","Calculus and Analytical Geometry I
CLA-Quantitative",Seth Harris,"12:00 PM - 01:05 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","LC 16
 LC 16 - Final Exam",26,26,0,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 L 
4 cr 
CRN 10111","Calculus and Analytical Geometry I
CLA-Quantitative",Steve Surace,"04:30 PM - 05:35 PM MWF
 07:30 PM - 10:30 PM W - Final Exam","BC 215
 BC 215 - Final Exam",40,19,21,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R F 
0 cr 
CRN 10109",Calculus and Analytical Geometry I Recitation,Seth Harris,"10:50 AM - 11:40 AM T
 12:30 PM - 03:30 PM R - Final Exam","SEM 212
 SEM 212 - Final Exam",20,20,0,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R H 
0 cr 
CRN 10110",Calculus and Analytical Geometry I Recitation,Seth Harris,"11:50 AM - 12:40 PM T
 12:30 PM - 03:30 PM R - Final Exam","SEM 212
 - Final Exam",20,6,14,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R K 
0 cr 
CRN 10112",Calculus and Analytical Geometry I Recitation,Steve Surace,"01:40 PM - 02:30 PM T
 04:00 PM - 07:00 PM T - Final Exam","BC 21
 BC 21 - Final Exam",20,10,10,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R Z 
0 cr 
CRN 10113",Calculus and Analytical Geometry I Recitation,Steve Surace,"02:40 PM - 03:30 PM T
 07:30 PM - 10:30 PM T - Final Exam","BC 21
 BC 21 - Final Exam",20,8,12,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 E 
4 cr 
CRN 10114","Calculus and Analytic Geometry II
CLA-Quantitative",Steve Surace,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","LC 28
 LC 28 - Final Exam",40,9,31,0,"Pre-reqs: MATH 150 OR MATH 7X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 227 C 
4 cr 
CRN 10115","Intermediate Statistics
CLA-Quantitative
CLA-Writing Intensive",Sarah Abramowitz,09:10 AM - 10:15 AM MWF,LC 28,20,11,9,0,"Pre-reqs: MATH 117 OR MATH 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 250 J 
4 cr 
CRN 10116","Calculus and Analytical Geometry III
CLA-Quantitative",Christopher Apelian,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 201
 BC 201 - Final Exam",30,21,9,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X 
1 cr 
CRN 10989","Methods of Multivariate Analysis
CLA-Breadth/Interdisciplinary",Jon Kettenring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X1 
1 cr 
CRN 10993","Multivariate Analysis
CLA-Breadth/Interdisciplinary",Jon Kettenring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X2 
1 cr 
CRN 11059","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",Steve Surace,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X3 
3 cr 
CRN 11069","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",Steve Surace,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"MATH 310 D 
4 cr 
CRN 10117","Foundations of Higher Mathematics
CLA-Writing in the Major",Christopher Apelian,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S308
 HSC HSC -S308 - Final Exam",25,17,8,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 320 C 
4 cr 
CRN 10118",Probability,Christopher Apelian,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 201
 BC 201 - Final Exam",25,13,12,0,"Pre-reqs: (MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C-) AND (MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 325 J 
4 cr 
CRN 10119",Mathematical Physics,Minjoon Kouh,"01:15 PM - 02:30 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S308
 HSC HSC -S308 - Final Exam",20,5,15,0,"Pre-reqs: (MATH 315 OR MATH 104X ) AND (PHYS 150 OR PHYS 11X ) 
Co-Reqs: 
Cross Listed: PHYS 321 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MUS 101 Z 
4 cr 
CRN 10151","Music:Imagination & Technique
CLA-Breadth/Arts",Norman Lowrey,01:15 PM - 02:30 PM TR,MUS 111,32,31,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 102 J 
4 cr 
CRN 10152","Music Fundamentals
CLA-Breadth/Arts",Trevor Weston,"01:15 PM - 02:30 PM MF
 12:30 PM - 03:30 PM F - Final Exam","MUS 111
 MUS 111 - Final Exam",20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 103 H 
4 cr 
CRN 10153","Introduction to Western Art Music
CLA-Breadth/Arts
CLA-Breadth/Humanities",Leslie Sprout,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","MUS 111
 MUS 111 - Final Exam",20,9,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 105 N 
0 cr 
CRN 10154",Improvisation Ensemble,Norman Lowrey,04:30 PM - 06:00 PM W,MUS 111,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X1 
0 cr 
CRN 10155","Introductory Vocal Instruction
CLA-Breadth/Arts",Elise Figa,-,,15,7,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X2 
0 cr 
CRN 10156","Introductory Vocal Instruction
CLA-Breadth/Arts",Angelika Nair,-,,15,16,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X3 
0 cr 
CRN 10157","Introductory Vocal Instruction
CLA-Breadth/Arts",Jennifer Pomeroy,-,,15,13,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10158","Choral Union
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,46,24,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10158","University Chorus
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,46,24,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X1 
0 cr 
CRN 10159","Introductory Keyboard Instruction
CLA-Breadth/Arts",Ana Berschadsky,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X2 
0 cr 
CRN 10160","Introductory Keyboard Instruction
CLA-Breadth/Arts",David Iskowitz,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 112 X1 
0 cr 
CRN 10161","Introductory Guitar Instruction
CLA-Breadth/Arts",William Riffel,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X1 
0 cr 
CRN 10162","Introductory Strings Instruction: Double Bass
CLA-Breadth/Arts",Andrew Eulau,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X2 
0 cr 
CRN 10163","Introductory Strings Instruction: Cello
CLA-Breadth/Arts",Gerall Hieser,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X3 
0 cr 
CRN 10164","Introductory Strings Instruction: Violin
CLA-Breadth/Arts",Michael Avagliano,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X1 
0 cr 
CRN 10165","Introductory Woodwinds Instruction: Flute
CLA-Breadth/Arts",Laura Carter,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X3 
0 cr 
CRN 10167","Introductory Woodwinds Instruction: Clarinet and Saxophone
CLA-Breadth/Arts",James Saltzman,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X1 
0 cr 
CRN 10168","Introductory Brass Instruction: French Horn
CLA-Breadth/Arts",Anthony Cecere,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X2 
0 cr 
CRN 10169","Introductory Brass Instruction: Trombone
CLA-Breadth/Arts",Carl Della Peruti,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 116 X1 
0 cr 
CRN 10170",Introductory Percussion Instruction,Karl Latham,-,,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 215 MO 
0 cr 
CRN 10171","Chorale
CLA-Breadth/Arts",Daniel Bishop,06:00 PM - 07:30 PM TR,MUS 101,40,25,15,0,"Pre-reqs: 
Co-Reqs: MUS 110 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 220 O 
2 cr 
CRN 10172","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,"04:00 PM - 06:30 PM R
 04:00 PM - 07:00 PM R - Final Exam","SEM CHAP
 - Final Exam",20,9,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 220 - O 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 P 
0 cr 
CRN 10192","University Chamber Orchestra
CLA-Breadth/Arts",Michael Avagliano,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","MUS 101
 MUS 006 - Final Exam",40,20,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 P 
0 cr 
CRN 10192","University Orchestra
CLA-Breadth/Arts",Michael Avagliano,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","MUS 101
 MUS 006 - Final Exam",40,20,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 225 X 
0 cr 
CRN 10195","Flute Ensemble
CLA-Breadth/Arts",Laura Carter,-,MUS 211,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 226 P 
0 cr 
CRN 10196","Jazz Ensemble
CLA-Breadth/Arts",James Saltzman,"06:00 PM - 08:00 PM T
 04:00 PM - 07:00 PM M - Final Exam","MUS 211
 MUS 211 - Final Exam",15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227 E 
4 cr 
CRN 10197","Music Theory I
CLA-Quantitative",Trevor Weston,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","MUS 111
 MUS 111 - Final Exam",18,6,12,0,"Pre-reqs: MUS 102 FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: MUS 227L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L T 
1 cr 
CRN 10198",Music Theory 1 Lab,Trevor Weston,"03:00 PM - 03:55 PM MF
 07:30 PM - 10:30 PM M - Final Exam","MUS 111
 MUS 111 - Final Exam",18,6,12,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L T 
2 cr 
CRN 10198",Music Theory 1 Lab,Trevor Weston,"03:00 PM - 03:55 PM MF
 07:30 PM - 10:30 PM M - Final Exam","MUS 111
 MUS 111 - Final Exam",18,6,12,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L T 
0 cr 
CRN 10198",Tonal Harmony I Lab,Trevor Weston,"03:00 PM - 03:55 PM MF
 07:30 PM - 10:30 PM M - Final Exam","MUS 111
 MUS 111 - Final Exam",18,6,12,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L T 
1 cr 
CRN 10198",Tonal Harmony I Lab,Trevor Weston,"03:00 PM - 03:55 PM MF
 07:30 PM - 10:30 PM M - Final Exam","MUS 111
 MUS 111 - Final Exam",18,6,12,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 231 Z 
4 cr 
CRN 10199","History of Opera
CLA-Breadth/Arts",Daniel Bishop,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","MUS 111
 MUS 111 - Final Exam",20,5,15,0,"Pre-reqs: MUS 101 FOR LEVEL UG WITH MIN. GRADE OF C- OR MUS 102 FOR LEVEL UG WITH MIN. GRADE OF C- OR MUS 103 FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 234 H 
4 cr 
CRN 10201","History of Jazz
CLA-Breadth/Arts
CLA-Diversity US",James Saltzman,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","MUS 111
 MUS 111 - Final Exam",30,7,23,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 252 Z 
2 cr 
CRN 10204","Keyboard Studies
CLA-Breadth/Arts",David Iskowitz,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","MUS 211
 MUS 211 - Final Exam",12,4,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
