Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 102 J 
4 cr 
CRN 30292",Fundamentals of Oral & Written Italian II,Emanuele Occhipinti,"01:45 PM - 02:50 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 120
 BC 120 - Final Exam",20,7,13,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X 
1 cr 
CRN 30697",Ind. Study: Italian,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X 
2 cr 
CRN 30697",Ind. Study: Italian,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X1 
1 cr 
CRN 31070",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ITAL 300 X1 
2 cr 
CRN 31070",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ITAL 300 X2 
1 cr 
CRN 31081",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X2 
2 cr 
CRN 31081",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 302 H 
4 cr 
CRN 30293","Contemporary Italian Cinema
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Diversity International",Emanuele Occhipinti,"12:15 PM - 01:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 118
 BC 118 - Final Exam",25,22,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
2 cr 
CRN 30294","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,1,3,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
4 cr 
CRN 30294","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,1,3,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X1 
4 cr 
CRN 30803","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X2 
4 cr 
CRN 30804","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X3 
4 cr 
CRN 30805","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 411 X 
4 cr 
CRN 30295","Specialized Honors in Humanities II
CLA-Capstone
CLA-Writing Intensive",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 411 X2 
4 cr 
CRN 30863","Comparison in Mental Health System beweent Italy and NJ
CLA-Capstone
CLA-Writing Intensive",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"JWST 241 T 
4 cr 
CRN 30588","Jewish History from Roman Times to the Enlightenment
CLA-Breadth/Humanities
CLA-Diversity International",Allan Nadler,"03:10 PM - 04:25 PM MW
 04:00 PM - 07:00 PM F - Final Exam","EMB 206
 EMB 206 - Final Exam",20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HIST 241 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"JWST 320 G 
4 cr 
CRN 30779","Seminar in Jewish Studies: Zionism and the Messianic Idea in Judaism
CLA-Breadth/Humanities",Allan Nadler,"12:15 PM - 01:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 320 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAST 300 X 
2 cr 
CRN 30698",Independent Study in Latin American Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 102 C 
4 cr 
CRN 30274",Elementary Latin II,John Lenz,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 20
 BC 20 - Final Exam",15,7,8,0,"Pre-reqs: LAT 101 OR LAT 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 300 X 
2 cr 
CRN 30699","Ind. Study: Latin
CLA-Foreign Language",,,,0,0,0,0,"Pre-reqs: LAT 201 OR LAT 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"LAT 330 E 
4 cr 
CRN 30724","Vergil
CLA-Foreign Language",Emily Fairey,"10:50 AM - 12:05 PM MW
 12:30 PM - 03:30 PM F - Final Exam","BC 13A
 BC 13A - Final Exam",8,1,7,0,"Pre-reqs: LAT 201 OR LAT 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LING 300 X 
2 cr 
CRN 30700",Independent Study in Linguistic Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 117 A 
4 cr 
CRN 30088","Introductory Statistics
CLA-Quantitative",Sarah Abramowitz,"08:25 AM - 09:15 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","HSC S4
 HSC HSC -S4 - Final Exam",46,46,0,0,"Pre-reqs: 
Co-Reqs: MATH 117R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 30091","Introductory Statistics
CLA-Quantitative",Christopher Apelian,"01:45 PM - 02:35 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S4
 HSC HSC -S4 - Final Exam",46,47,-1,0,"Pre-reqs: 
Co-Reqs: MATH 117R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R A1 
0 cr 
CRN 30089",Introductory Statistics Recitation,Sarah Abramowitz,08:25 AM - 09:15 AM R,HSC S4,23,25,-2,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R A2 
0 cr 
CRN 30090",Introductory Statistics Recitation,Sarah Abramowitz,09:25 AM - 10:15 AM R,HSC S142,23,21,2,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R J1 
0 cr 
CRN 30092",Introductory Statistics Recitation,Christopher Apelian,09:50 AM - 10:40 AM R,SEM 205,23,26,-3,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R J2 
0 cr 
CRN 30093",Introductory Statistics Recitation,Christopher Apelian,10:50 AM - 11:40 AM R,SEM 205,23,21,2,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 E 
4 cr 
CRN 30094","Calculus and Analytical Geometry I
CLA-Quantitative",Barry Burd,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","ARTS 106
 HSC HSC -S3A - Final Exam",25,18,7,0,"Pre-reqs: MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 J 
4 cr 
CRN 30717","Calculus and Analytic Geometry II
CLA-Quantitative",Steve Surace,"01:45 PM - 02:50 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 217
 BC 217 - Final Exam",30,23,7,0,"Pre-reqs: MATH 150 OR MATH 7X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 LN 
4 cr 
CRN 30718","Calculus and Analytic Geometry II
CLA-Quantitative",Steve Surace,"04:30 PM - 05:35 PM MWF
 07:30 PM - 10:30 PM F - Final Exam","BC 217
 BC 217 - Final Exam",30,19,11,0,"Pre-reqs: MATH 150 OR MATH 7X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X 
1 cr 
CRN 30701","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X1 
1 cr 
CRN 31018","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",Jon Kettenring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 303 C 
4 cr 
CRN 30097",Linear Algebra,Kathleen Madden,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S308
 HSC HSC -S308 - Final Exam",20,16,4,0,"Pre-reqs: (MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C-) OR (MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 315 E 
4 cr 
CRN 30098",Differential Equations,Christopher Apelian,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 101
 BC 101 - Final Exam",20,15,5,0,"Pre-reqs: MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 330 G 
4 cr 
CRN 30099",Real and Complex Analysis I,Steve Surace,"12:15 PM - 01:20 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 21
 BC 21 - Final Exam",20,11,9,0,"Pre-reqs: MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 340 T 
4 cr 
CRN 30100","Special Topics in Mathematics
CLA-Breadth/Interdisciplinary",Barry Burd,"03:10 PM - 04:15 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","BC 203
 BC 203 - Final Exam",20,11,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MATH 400 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 400 T 
4 cr 
CRN 30101",Seminar in Mathematics,Barry Burd,"03:10 PM - 04:15 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","BC 203
 BC 203 - Final Exam",20,11,9,0,"Pre-reqs: MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: MATH 340 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MEST 301 X 
2 cr 
CRN 30708",Independent Study in Middle East Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MEST 302 X 
4 cr 
CRN 30905",Middle East Post Arab Spring,Christopher Taylor,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MUS 101 K 
4 cr 
CRN 30002","Music:Imagination & Technique
CLA-Breadth/Arts",Norman Lowrey,"01:45 PM - 03:00 PM TR
 04:00 PM - 07:00 PM R - Final Exam","MUS 111
 MUS 111 - Final Exam",32,32,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 102 C 
4 cr 
CRN 30003","Music Fundamentals
CLA-Breadth/Arts",Norman Lowrey,"09:25 AM - 10:40 AM MF
 08:30 AM - 08:30 AM M - Final Exam","MUS 111
 MUS 111 - Final Exam",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 103 D 
4 cr 
CRN 30004","Introduction to Western Art Music
CLA-Breadth/Arts
CLA-Breadth/Humanities",Leslie Sprout,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","MUS 111
 MUS 111 - Final Exam",20,20,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X1 
0 cr 
CRN 30005","Introductory Vocal Instruction
CLA-Breadth/Arts",Elise Figa,-,,15,7,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X2 
0 cr 
CRN 30006","Introductory Vocal Instruction
CLA-Breadth/Arts",Angelika Nair,-,,15,8,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X3 
0 cr 
CRN 30007","Introductory Vocal Instruction
CLA-Breadth/Arts",Jennifer Pomeroy,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 30008","Choral Union
CLA-Breadth/Arts",Matthew Webb,07:00 PM - 09:30 PM W,MUS 101,70,38,32,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 30008","University Chorus
CLA-Breadth/Arts",Matthew Webb,07:00 PM - 09:30 PM W,MUS 101,70,38,32,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X1 
0 cr 
CRN 30009","Introductory Keyboard Instruction
CLA-Breadth/Arts",Ana Berschadsky,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X2 
0 cr 
CRN 30010","Introductory Keyboard Instruction
CLA-Breadth/Arts",David Iskowitz,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 112 X1 
0 cr 
CRN 30011","Introductory Guitar Instruction
CLA-Breadth/Arts",William Riffel,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X1 
0 cr 
CRN 30012","Introductory Strings Instruction
CLA-Breadth/Arts",Andrew Eulau,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X2 
0 cr 
CRN 30013","Introductory Strings Instruction
CLA-Breadth/Arts",Gerall Hieser,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X3 
0 cr 
CRN 30014","Introductory Strings Instruction
CLA-Breadth/Arts",Michael Avagliano,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X1 
0 cr 
CRN 30015","Introductory Woodwinds Instruction
CLA-Breadth/Arts",Laura Carter,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X2 
0 cr 
CRN 30016","Introductory Woodwinds Instruction
CLA-Breadth/Arts",,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X3 
0 cr 
CRN 30017","Introductory Woodwinds Instruction
CLA-Breadth/Arts",James Saltzman,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X1 
0 cr 
CRN 30018","Introductory Brass Instruction
CLA-Breadth/Arts",Anthony Cecere,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X2 
0 cr 
CRN 30019","Introductory Brass Instruction
CLA-Breadth/Arts",Carl Della Peruti,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 116 X1 
0 cr 
CRN 30020",Introductory Percussion Instruction,Quinn Blandford,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 215 LN 
0 cr 
CRN 30021","Chorale
CLA-Breadth/Arts
CLA-Off Campus Experience",Matthew Webb,"06:00 PM - 07:30 PM M
 06:00 PM - 07:30 PM R","MUS 101
 MUS 111",40,30,10,0,"Pre-reqs: 
Co-Reqs: MUS 110 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 220 O 
2 cr 
CRN 30022","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,04:00 PM - 06:30 PM R,SEM CHAP,20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 220 - O 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 P2 
0 cr 
CRN 30023","University Chamber Orchestra
CLA-Breadth/Arts",Michael Avagliano,07:00 PM - 09:30 PM M,MUS,30,13,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 P2 
0 cr 
CRN 30023","University Orchestra
CLA-Breadth/Arts",Michael Avagliano,07:00 PM - 09:30 PM M,MUS,30,13,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 225 X1 
0 cr 
CRN 30024","Flute Ensemble
CLA-Breadth/Arts",Laura Carter,-,MUS 211,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 226 M 
0 cr 
CRN 30025","Jazz Ensemble
CLA-Breadth/Arts",James Saltzman,06:00 PM - 08:00 PM T,MUS 211,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 228 E 
4 cr 
CRN 30026","Music Theory II
CLA-Quantitative",Karen Siegel,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","MUS 211
 MUS 211 - Final Exam",18,8,10,0,"Pre-reqs: MUS 227 OR MUS 27X 
Co-Reqs: MUS 228L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 228L T 
1 cr 
CRN 30027",Music Theory II Lab,Karen Siegel,03:10 PM - 04:00 PM MF,MUS 111,18,8,10,0,"Pre-reqs: 
Co-Reqs: MUS 228 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 233 F 
4 cr 
CRN 30028","Music of the Whole Earth
CLA-Breadth/Arts
CLA-Diversity International",James Saltzman,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","MUS 111
 MUS 111 - Final Exam",30,17,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 252 Z 
2 cr 
CRN 30029","Keyboard Studies
CLA-Breadth/Arts",David Iskowitz,"03:10 PM - 04:15 PM TR
 04:00 PM - 07:00 PM T - Final Exam","MUS 211
 MUS 211 - Final Exam",12,12,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 270 H 
4 cr 
CRN 30726","Introduction to Performing Arts Administration
CLA-Civic Engagement OLD
CLA-Quantitative",James Bazewicz,"12:15 PM - 01:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","ARTS 137
 ARTS 137 - Final Exam",16,19,-3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: THEA 270 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 303 J 
4 cr 
CRN 30045","Music of the Classic and Romantic Eras
CLA-Baldwin Honors
CLA-Writing Intensive
CLA-Writing in the Major",Leslie Sprout,"01:45 PM - 04:15 PM W
 08:30 AM - 11:30 AM W - Final Exam","MUS 111
 MUS 111 - Final Exam",15,11,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 325 X1 
0 cr 
CRN 30030",Advanced Vocal Instruction,Elise Figa,-,,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 325 X2 
0 cr 
CRN 30031",Advanced Vocal Instruction,Angelika Nair,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 325 X3 
0 cr 
CRN 30032",Advanced Vocal Instruction,Jennifer Pomeroy,-,,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 326 X1 
0 cr 
CRN 30033",Advanced Keyboard Instruction,Ana Berschadsky,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 326 X2 
0 cr 
CRN 30034",Advanced Keyboard Instruction,David Iskowitz,-,,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 327 X1 
0 cr 
CRN 30035",Advanced Guitar Instruction,William Riffel,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 328 X1 
0 cr 
CRN 30036",Advanced Strings Instruction,Andrew Eulau,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 328 X2 
0 cr 
CRN 30037",Advanced Strings Instruction,Gerall Hieser,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 328 X3 
0 cr 
CRN 30038",Advanced Strings Instruction,Michael Avagliano,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 329 X1 
0 cr 
CRN 30039",Advanced Woodwinds Instruction,Laura Carter,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 329 X2 
0 cr 
CRN 30040",Advanced Woodwinds Instruction,,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 329 X3 
0 cr 
CRN 30041",Advanced Woodwinds Instruction,James Saltzman,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 330 X1 
0 cr 
CRN 30042",Advanced Brass Instruction,Anthony Cecere,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 330 X2 
0 cr 
CRN 30043",Advanced Brass Instruction,Carl Della Peruti,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 331 X1 
0 cr 
CRN 30044",Advanced Percussion Instruction,Quinn Blandford,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 337 J 
4 cr 
CRN 30046",Electronic Music Composition,Norman Lowrey,"01:45 PM - 03:00 PM MF
 04:00 PM - 07:00 PM M - Final Exam","MUS 006
 MUS 006 - Final Exam",15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 350 X 
2 cr 
CRN 30709",Ind. Study: Music,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 350 X1 
2 cr 
CRN 30047",Ind. Study: Music,,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 350 X3 
2 cr 
CRN 30855",Vocal Pedagogy Independent Study,Jennifer Pomeroy,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 401 G 
2 cr 
CRN 30048","Music Capstone Spring Semester
CLA-Capstone",Norman Lowrey,12:15 PM - 01:00 PM M,MUS 006,10,5,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
