Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HIST 380 X 
4 cr 
CRN 10696","London Semester: Interdisciplinary Colloquium
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Off Campus Experience",Neil Levi,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGL 380 - X; PSCI 380 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HIST 380 X 
4 cr 
CRN 10696","London Semester: Interdisciplinary Colloquium
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Off Campus Experience",Neil Levi,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGL 380 - X; PSCI 380 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HIST 381 X 
4 cr 
CRN 10697","Contemporary British Politics
CLA-Breadth/Social Science",Neil Levi,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSCI 381 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HIST 382 X 
4 cr 
CRN 10698","The History of Modern Britain
CLA-Breadth/Humanities",Jonathan Rose,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PSCI 382 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HIST 410 X 
4 cr 
CRN 10889","Indian Women and British Feminist Movements in Late Victorian Society
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Jonathan Rose,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HIST 410 X1 
4 cr 
CRN 10965","Specialized Honors in History I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Carter,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HIST 410 X2 
4 cr 
CRN 11012","Specialized Honors I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Carter,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HON 101 M 
1 cr 
CRN 10708",Honors Colloquium,Louis Hamilton,04:30 PM - 05:20 PM R,BC 101,16,14,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 M2 
1 cr 
CRN 10709",Honors Colloquium,Kimberly Rhodes,04:30 PM - 05:20 PM R,BC 120,16,10,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 M3 
1 cr 
CRN 10639",Honors Colloquium,Kimberly Rhodes,05:30 PM - 06:20 PM R,BC 120,16,13,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 101 Z 
1 cr 
CRN 10707",Honors Colloquium,Louis Hamilton,03:30 PM - 04:20 PM R,BC 103,16,13,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 300 X 
2 cr 
CRN 10848",Female Political Participation in the Middle East and North Africa,Catherine Keyser,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 300 X1 
2 cr 
CRN 10957",Genetic Risk Factors for Chronic Diseases,Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X2 
2 cr 
CRN 11003",Advanced Abstract Algebra,Seth Harris,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X3 
2 cr 
CRN 11038",Honors Tutorial,Kimberly Rhodes,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X4 
2 cr 
CRN 11082",Honors Tutorial,,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HOST 233 Z 
4 cr 
CRN 10469","Perspectives on the Holocaust
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Joshua Kavaloski,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 218
 BC 218 - Final Exam",20,20,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: GERM 250 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HOST 311 L 
4 cr 
CRN 10471",Claude Lanzmann�s SHOAH: The Greatest Holocaust Film Ever Made,Ann Saltzman,04:00 PM - 06:30 PM W,BC 203,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARHI 856 - L 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HUM 215H F 
4 cr 
CRN 10644","Honors - From the Renaissance to the Enlightenment Through Art, Literature, Religion and Music
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary","Marie-Pascale Pieretti
 Daniel LaPenta
 Emanuele Occhipinti
 Leslie Sprout
 Louis Hamilton
 Margaret Kuntz",10:25 AM - 11:40 AM TR,HSC S142,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HUM 230H H 
4 cr 
CRN 10631","HON - Islam and NYC
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Diversity US","Marie-Pascale Pieretti
 Marguerite Keane","11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","ARTS 106
 ARTS 106 - Final Exam",25,23,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 221H - H 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HUM 300 X 
0 cr 
CRN 10981","Humanities - Indy Stud. - CEA
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary",Marie-Pascale Pieretti,10:25 AM - 11:40 AM TR,HSC S142,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"INTC 200 X 
0 cr 
CRN 11001","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,53,-3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200 X 
2 cr 
CRN 11001","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,53,-3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"IREL 410 X 
4 cr 
CRN 10919","Radicalized, Right-Wing Political Parties: a Study of Support for the National Front
CLA-Capstone
CLA-Writing Intensive",Carlos Yordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"IREL 410 X 
4 cr 
CRN 10919","Radicalized, Right-Wing Political Parties: a Study of Support for the National Front
CLA-Capstone
CLA-Writing Intensive",Carlos Yordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"IREL 410 X1 
4 cr 
CRN 10838","Specialized Honors I
CLA-Capstone
CLA-Writing Intensive",Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"IREL 410 X1 
4 cr 
CRN 10838","Specialized Honors I
CLA-Capstone
CLA-Writing Intensive",Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 101 E 
4 cr 
CRN 10333",Fundamentals of Oral and Written Italian I,Timothy Curcio,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 217
 BC 217 - Final Exam",20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 101 G 
4 cr 
CRN 10336",Fundamentals of Oral and Written Italian I,Timothy Curcio,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 217
 BC 217 - Final Exam",20,9,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 101 J 
4 cr 
CRN 10330",Fundamentals of Oral and Written Italian I,Carla Mastropierro,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 215
 BC 215 - Final Exam",20,14,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 E 
4 cr 
CRN 10341","Intermediate Italian
CLA-Foreign Language",Emanuele Occhipinti,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M","BC 216
 BC 216",20,17,3,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 G 
4 cr 
CRN 10339","Intermediate Italian
CLA-Foreign Language",Carla Mastropierro,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 204
 BC 204 - Final Exam",24,23,1,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 T 
4 cr 
CRN 10652",Independent Study: From Book to Screen,Emanuele Occhipinti,02:40 PM - 03:55 PM MW,BC 203,18,14,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 308 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 308 T 
4 cr 
CRN 10343","From Book to Screen
CLA-Breadth/Humanities
CLA-Writing Intensive",Emanuele Occhipinti,02:40 PM - 03:55 PM MW,BC 203,18,14,4,0,"Pre-reqs: ITAL 201 OR ITAL 30X 
Co-Reqs: 
Cross Listed: ITAL 300 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"JWST 220 F 
4 cr 
CRN 10629","The Jewish Experience: An Introduction to Judaism
CLA-Breadth/Humanities",Allan Nadler,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","LC 28
 LC 28 - Final Exam",30,5,25,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 220 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"JWST 224 K 
4 cr 
CRN 10674","The Jewish God from Birth to Death: Moses, Maimonides, Mendelssohn and Marx
CLA-Breadth/Humanities",Allan Nadler,01:15 PM - 02:30 PM TR,BC 216,30,8,22,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 224 - K 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 101 J 
4 cr 
CRN 10047",Elementary Latin I,John Muccigrosso,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","SEM 210
 SEM 210 - Final Exam",18,9,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 201 E 
4 cr 
CRN 10049","Intermediate Latin: Prose
CLA-Foreign Language",John Muccigrosso,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","SEM 215
 SEM 215 - Final Exam",12,6,6,0,"Pre-reqs: LAT 102 OR LAT 2X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 001 E 
4 cr 
CRN 10349",Preparation for Calculus,Seth Harris,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","LC 16
 LC 16 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 C 
4 cr 
CRN 10350","Introductory Statistics
CLA-Quantitative",Christopher Apelian,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","LC 28
 LC 28 - Final Exam",30,32,-2,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 E 
4 cr 
CRN 10351","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","LC 28
 LC 28 - Final Exam",30,30,0,3,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 G 
4 cr 
CRN 10353","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","LC 28
 LC 28 - Final Exam",30,31,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 10352","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","LC 28
 LC 28 - Final Exam",30,33,-3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 G 
4 cr 
CRN 10354","Calculus and Analytical Geometry I
CLA-Quantitative",Seth Harris,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 201
 BC 201 - Final Exam",40,20,20,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 L 
4 cr 
CRN 10355","Calculus and Analytical Geometry I
CLA-Quantitative",Steve Surace,"04:30 PM - 05:35 PM MWF
 07:30 PM - 10:30 PM M - Final Exam","BC 215
 BC 215 - Final Exam",40,21,19,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R F 
0 cr 
CRN 10361",Calculus and Analytical Geometry I Recitation,Seth Harris,10:50 AM - 11:40 AM T,BC 118,20,5,15,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R H 
0 cr 
CRN 10362",Calculus and Analytical Geometry I Recitation,Seth Harris,11:50 AM - 12:40 PM T,BC 118,20,15,5,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R K 
0 cr 
CRN 10363",Calculus and Analytical Geometry I Recitation,Steve Surace,01:40 PM - 02:30 PM T,BC 203,20,12,8,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R Z 
0 cr 
CRN 10364",Calculus and Analytical Geometry I Recitation,Steve Surace,02:40 PM - 03:30 PM T,BC 118,20,9,11,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 E 
4 cr 
CRN 10356","Calculus and Analytic Geometry II
CLA-Quantitative",Barry Burd,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","SEM 101
 SEM 101 - Final Exam",20,11,9,0,"Pre-reqs: MATH 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 7X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 213 Z 
4 cr 
CRN 10643","Introduction to Logic
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Erik Anderson,"02:40 PM - 03:55 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 101
 BC 101 - Final Exam",24,25,-1,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PHIL 213 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 227 C 
4 cr 
CRN 10357","Intermediate Statistics
CLA-Quantitative
CLA-Writing Intensive",Sarah Abramowitz,09:10 AM - 10:15 AM MWF,HSC S244,20,21,-1,1,"Pre-reqs: MATH 117 OR MATH 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 250 J 
4 cr 
CRN 10358","Calculus and Analytical Geometry III
CLA-Quantitative",Christopher Apelian,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S139
 HSC S139 - Final Exam",23,19,4,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X 
1 cr 
CRN 10359","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X1 
1 cr 
CRN 11044","Complex Analysis
CLA-Breadth/Interdisciplinary",Steve Surace,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X2 
1 cr 
CRN 11050","Predictive Modeling
CLA-Breadth/Interdisciplinary",Jon Kettenring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 310 D 
4 cr 
CRN 10360","Foundations of Higher Mathematics
CLA-Writing in the Major",Christopher Apelian,"09:00 AM - 10:15 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S139
 HSC S139 - Final Exam",20,17,3,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 325 T 
4 cr 
CRN 10383",Mathematical Physics,James Supplee,"02:50 PM - 03:55 PM MWF
 07:30 PM - 10:30 PM W - Final Exam","BC 102
 BC 102 - Final Exam",20,15,5,0,"Pre-reqs: (MATH 315 OR MATH 104X ) AND (PHYS 150 OR PHYS 11X ) 
Co-Reqs: 
Cross Listed: PHYS 321 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 340 T 
4 cr 
CRN 10365","Special Topics in Mathematics; Complex Analysis
CLA-Breadth/Interdisciplinary",Steve Surace,"02:40 PM - 03:45 PM MWF
 07:30 PM - 10:30 PM W - Final Exam","BC 118
 BC 118 - Final Exam",20,10,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MATH 400 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 400 T 
4 cr 
CRN 10366",Seminar in Mathematics; Complex Analysis,Steve Surace,"02:40 PM - 03:45 PM MWF
 07:30 PM - 10:30 PM W - Final Exam","BC 118
 BC 118 - Final Exam",20,10,10,0,"Pre-reqs: MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: MATH 340 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MUS 101 K 
4 cr 
CRN 10045","Music: Imagination and Technique
CLA-Breadth/Arts",Norman Lowrey,01:15 PM - 02:30 PM TR,MUS 111,32,30,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 102 J 
4 cr 
CRN 10046","Music Fundamentals
CLA-Breadth/Arts",Trevor Weston,01:15 PM - 02:05 PM MWF,MUS 211,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 103 F 
4 cr 
CRN 11088","Introduction to Western Art Music
CLA-Breadth/Arts
CLA-Breadth/Humanities",,,,20,0,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 105 L 
0 cr 
CRN 10048","Improvisation Ensemble
CLA-Breadth/Arts",Norman Lowrey,04:30 PM - 06:00 PM M,MUS 006,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 2 
0 cr 
CRN 10052","Introductory Vocal Instruction
CLA-Breadth/Arts",Angelika Nair,-,,15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 3 
0 cr 
CRN 10055","Introductory Vocal Instruction
CLA-Breadth/Arts",Jennifer Pomeroy,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10057","Choral Union
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,39,31,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10057","Choral Union
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,39,31,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 111 1 
0 cr 
CRN 10061","Introductory Keyboard Instruction
CLA-Breadth/Arts",Ana Berschadsky,-,,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 111 2 
0 cr 
CRN 10062","Introductory Keyboard Instruction
CLA-Breadth/Arts",David Iskowitz,-,,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 112 1 
0 cr 
CRN 10063","Introductory Guitar Instruction
CLA-Breadth/Arts",William Riffel,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 1 
0 cr 
CRN 10064","Introductory Strings Instruction: Double Bass
CLA-Breadth/Arts",Andrew Eulau,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 2 
0 cr 
CRN 10065","Introductory Strings Instruction: Cello
CLA-Breadth/Arts",Gerall Hieser,-,,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 3 
0 cr 
CRN 10066","Introductory Strings Instruction: Violin
CLA-Breadth/Arts",Michael Avagliano,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 1 
0 cr 
CRN 10068","Introductory Woodwinds Instruction: Flute
CLA-Breadth/Arts",Laura Carter,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 2 
0 cr 
CRN 10069","Introductory Woodwinds Instruction: Oboe
CLA-Breadth/Arts",Lynne Cohen,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 3 
0 cr 
CRN 10067","Introductory Woodwinds Instruction: Clarinet/Saxophone
CLA-Breadth/Arts",James Saltzman,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 1 
0 cr 
CRN 10070","Introductory Brass Instruction: French Horn
CLA-Breadth/Arts",Anthony Cecere,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 2 
0 cr 
CRN 10071","Introductory Brass instruction: Trombone
CLA-Breadth/Arts",Carl Della Peruti,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 116 1 
0 cr 
CRN 10073",Introductory Percussion Instruction,Karl Latham,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 215 QS 
0 cr 
CRN 10074","Drew Chorale
CLA-Breadth/Arts",Daniel Bishop,06:00 PM - 07:30 PM TR,MUS 101,40,19,21,0,"Pre-reqs: 
Co-Reqs: MUS 110 
Cross Listed: MUS 215 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 215 X 
0 cr 
CRN 10942","Chorale
CLA-Breadth/Arts",Daniel Bishop,-,,40,19,21,0,"Pre-reqs: 
Co-Reqs: MUS 110 
Cross Listed: MUS 215 - QS 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 220 M 
2 cr 
CRN 10075","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,04:00 PM - 06:30 PM R,SEM CHAP,20,5,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 220 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
