Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HON 300 X10 
4 cr 
CRN 30780",Neuroscience,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X11 
4 cr 
CRN 30781",Graffiti in the Spanish-Speaking Wolrd,Raul Rosales,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X12 
4 cr 
CRN 30786",Honors Tutorial EF3 Research,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X13 
4 cr 
CRN 30787",Baseball Sabermetrics Affects Player Compensation,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X14 
4 cr 
CRN 30788",Genetic Manipulation of Neurons,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X15 
2 cr 
CRN 30796",Economics,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X16 
4 cr 
CRN 30917",Innate Immune Response to DNA Viruses,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X17 
2 cr 
CRN 30925",Honor's Tutorial: Natural Product Drug Discovery,Neal Connors,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HON 300 X18 
4 cr 
CRN 30936",Assessing Treatment Options for Reducing Anxiety in Children,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X19 
4 cr 
CRN 30948",Honors Tutorial,Adam Cassano,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X2 
4 cr 
CRN 30770",Clinical Evaluation of Pediatric Bone Densitometry and Vitamin D Deficiency,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X20 
4 cr 
CRN 30957",Biocatalysis of Ancient Yeast Strains,Neal Connors,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X4 
4 cr 
CRN 30773",Honors thesis research,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X5 
4 cr 
CRN 30774",Honors Tutorial,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X6 
4 cr 
CRN 30775",Sacred Geography and Modern Landscape Painting,Kimberly Rhodes,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X7 
4 cr 
CRN 30776",The Effect of Ocean Acidification and Rising Sea Temperatures on Tropical Coral Reefs,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X8 
4 cr 
CRN 30778",Innate Immune responses in response to DNA,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X9 
4 cr 
CRN 30779",Honors Tutorial,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HUM 203H F 
4 cr 
CRN 30657","Topics in Humanities: Current Issues in the Humanities: Connection vs. Connectivity
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive","Marie-Pascale Pieretti
 Emily Hill
 Graham Cousens
 Jennifer Olmsted
 Marguerite Keane
 Minjoon Kouh
 Roger Knowles
 Wendy Kolmar",10:25 AM - 11:40 AM TR,BC 216,21,25,-4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HUM 203H F 
4 cr 
CRN 30657","Topics in Humanities: Current Issues in the Humanities: Connection vs. Connectivity
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive","Marie-Pascale Pieretti
 Emily Hill
 Graham Cousens
 Jennifer Olmsted
 Marguerite Keane
 Minjoon Kouh
 Roger Knowles
 Wendy Kolmar",10:25 AM - 11:40 AM TR,BC 216,21,25,-4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HUM 213H K 
4 cr 
CRN 30219","Topic: European Middle Ages
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary","Marie-Pascale Pieretti
 James Hala",01:15 PM - 02:30 PM TR,BC 216,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"INTC 200 X 
0 cr 
CRN 30878","Internship Project
CLA-Off Campus Experience",William Hinman,-,,100,39,61,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200 X 
2 cr 
CRN 30878","Internship Project
CLA-Off Campus Experience",William Hinman,-,,100,39,61,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200A X 
0 cr 
CRN 30879","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,10,40,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"IREL 411 X 
4 cr 
CRN 30829","Specialized Honors II: Democratic Consolidation in Post-Arab Spring Egypt and Tunisia
CLA-Capstone",Catherine Keyser,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"IREL 411 X 
4 cr 
CRN 30829","Specialized Honors II: Democratic Consolidation in Post-Arab Spring Egypt and Tunisia
CLA-Capstone",Catherine Keyser,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 101 E 
4 cr 
CRN 30135",Fundamentals of Oral and Written Italian I,Lara Santoro,10:25 AM - 11:30 AM MWF,SEM 210,18,15,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 102 E 
4 cr 
CRN 30137",Fundamentals of Oral & Written Italian II,Emanuele Occhipinti,10:25 AM - 11:30 AM MWF,BC 118,18,13,5,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 102 G 
4 cr 
CRN 30139",Fundamentals of Oral & Written Italian II,Lara Santoro,11:50 AM - 12:55 PM MWF,SEM 210,18,19,-1,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X 
4 cr 
CRN 30968",Italian Culture,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 301 H 
4 cr 
CRN 30141","Italian Conversation and Contemporary Culture
CLA-Breadth/Humanities
CLA-Diversity International",Emanuele Occhipinti,11:50 AM - 01:05 PM TR,BC 203,21,22,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 301 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 301 X 
4 cr 
CRN 30658","Italian Conversation and Contemporary Culture
CLA-Breadth/Humanities
CLA-Diversity International",Emanuele Occhipinti,-,,21,22,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 301 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
2 cr 
CRN 30144","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
4 cr 
CRN 30144","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 102 J 
4 cr 
CRN 30146",Elementary Latin II,John Lenz,01:15 PM - 02:20 PM MWF,SEM 213,15,5,10,0,"Pre-reqs: LAT 101 OR LAT 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 202 X 
4 cr 
CRN 30905",Intermediate Latin,John Muccigrosso,-,,1,1,0,0,"Pre-reqs: LAT 201 OR LAT 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LING 101 E 
4 cr 
CRN 30600","Language, Communication and Culture
CLA-Breadth/Social Science",Elizabeth Kimball,10:25 AM - 11:40 AM MW,SEM 212,18,19,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGH 141 - E; SPAN 350 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 001 F 
4 cr 
CRN 30609",Preparation for Calculus,Amy Rabb-Liu,10:25 AM - 11:40 AM TR,BC 120,30,21,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 A 
4 cr 
CRN 30210","Introductory Statistics
CLA-Quantitative",Yi Lu,07:55 AM - 09:00 AM MWF,LC 28,30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 C 
4 cr 
CRN 30212","Introductory Statistics
CLA-Quantitative",Sarah Abramowitz,09:10 AM - 10:15 AM MWF,LC 28,30,33,-3,8,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 G 
4 cr 
CRN 30215","Introductory Statistics
CLA-Quantitative",Christopher Casement,11:50 AM - 12:55 PM MWF,LC 28,30,36,-6,11,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 30220","Introductory Statistics
CLA-Quantitative",Christopher Casement,01:15 PM - 02:20 PM MWF,LC 28,30,33,-3,8,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 G 
4 cr 
CRN 30222","Calculus & Analytical Geometry I
CLA-Quantitative",Seth Harris,11:50 AM - 12:55 PM MWF,BC 201,40,24,16,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R D 
0 cr 
CRN 30238",Calculus & Analytic Geometry I Recitation,Seth Harris,09:25 AM - 10:15 AM T,BC 215,20,7,13,0,"Pre-reqs: MATH 150 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R F 
0 cr 
CRN 30242",Calculus & Analytic Geometry I Recitation,Seth Harris,10:25 AM - 11:15 AM T,BC 215,20,15,5,0,"Pre-reqs: MATH 150 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 C 
4 cr 
CRN 30226","Calculus & Analytical Geometry II
CLA-Quantitative",Seth Harris,09:10 AM - 10:15 AM MWF,BC 215,30,12,18,0,"Pre-reqs: MATH 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 7X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 J 
4 cr 
CRN 30228","Calculus & Analytical Geometry II
CLA-Quantitative",Seth Harris,01:15 PM - 02:20 PM MWF,BC 201,30,17,13,0,"Pre-reqs: MATH 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 7X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 250 J 
4 cr 
CRN 30229","Calculus & Analytical Geometry III
CLA-Quantitative",Christopher Apelian,01:15 PM - 02:20 PM MWF,HSC S105,30,10,20,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 303 T 
4 cr 
CRN 30232",Linear Algebra,Steve Surace,02:40 PM - 03:45 PM MWF,BC 201,30,14,16,0,"Pre-reqs: (MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C-) OR (MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 315 A 
4 cr 
CRN 30234",Differential Equations,Christopher Apelian,07:55 AM - 09:00 AM MWF,HSC S139,30,14,16,0,"Pre-reqs: MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 335 G 
4 cr 
CRN 30237",Abstract Algebra,Steve Surace,11:50 AM - 12:55 PM MWF,BC 21,30,16,14,0,"Pre-reqs: MATH 310 AND MATH 303 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 340 C 
4 cr 
CRN 30264",Special Topics in Mathematics: Complex Function Theory,Christopher Apelian,09:10 AM - 10:15 AM MWF,HSC S139,25,8,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MATH 400 - C; MATM 802 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 400 C 
4 cr 
CRN 30285","Seminar in Mathematics: Complex Function Theory
CLA-Capstone",Christopher Apelian,09:10 AM - 10:15 AM MWF,HSC S139,25,8,17,0,"Pre-reqs: MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: MATH 340 - C; MATM 802 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 411 X 
4 cr 
CRN 30912","Specialized Honors II: Mathematics of Quantum Mechanics
CLA-Capstone",Steve Surace,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MCOM 101 Z 
4 cr 
CRN 30284","Introduction to Media Studies
CLA-Breadth/Interdisciplinary",Hannah Miller,02:40 PM - 03:55 PM TR,BC 215,25,25,0,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGH 121 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MCOM 201 KZ 
4 cr 
CRN 30290","Documentary Practice
CLA-Breadth/Arts
CLA-Breadth/Interdisciplinary","Stefanie Dworkin
 Lisa Lynch",01:15 PM - 03:45 PM T,BC 18,15,15,0,0,"Pre-reqs: MCOM 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MCOM 201 MQ 
4 cr 
CRN 30298","Documentary Practice
CLA-Breadth/Arts
CLA-Breadth/Interdisciplinary","Stefanie Dworkin
 Lisa Lynch",04:30 PM - 07:00 PM T,BC 18,15,15,0,0,"Pre-reqs: MCOM 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MUS 102 J 
4 cr 
CRN 30418","Music Fundamentals
CLA-Breadth/Arts",Trevor Weston,01:15 PM - 02:05 PM MWF,MUS 211,20,10,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 103 F 
4 cr 
CRN 30419","Introduction to Western Art Music
CLA-Breadth/Arts
CLA-Breadth/Humanities",Leslie Sprout,10:25 AM - 11:40 AM TR,MUS 111,20,9,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X1 
0 cr 
CRN 30435","Introductory Vocal Instruction
CLA-Breadth/Arts",Angelika Nair,-,,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X2 
0 cr 
CRN 30438","Introductory Vocal Instruction
CLA-Breadth/Arts",Evan Stenzel,-,,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X1 
0 cr 
CRN 30439","Introductory Keyboard Instruction
CLA-Breadth/Arts",Ana Berschadsky,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X2 
0 cr 
CRN 30440","Introductory Keyboard Instruction
CLA-Breadth/Arts",David Iskowitz,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 112 X1 
0 cr 
CRN 30442","Introductory Guitar Instruction
CLA-Breadth/Arts",William Riffel,-,,15,8,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X1 
0 cr 
CRN 30443","Introductory Strings Instruction: Violin/Viola
CLA-Breadth/Arts",Michael Avagliano,-,,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X2 
0 cr 
CRN 30444","Introductory Strings Instruction: Double Bass
CLA-Breadth/Arts",Andrew Eulau,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X3 
0 cr 
CRN 30445","Introductory Strings Instruction: Cello
CLA-Breadth/Arts",Gerall Hieser,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X1 
0 cr 
CRN 30446","Introductory Woodwinds Instruction: Flute
CLA-Breadth/Arts",Laura Carter,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X2 
0 cr 
CRN 30447","Introductory Woodwinds Instruction: Oboe
CLA-Breadth/Arts",Lynne Cohen,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X3 
0 cr 
CRN 30448","Introductory Woodwinds Instruction: Clarinet/Saxophone
CLA-Breadth/Arts",James Saltzman,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X1 
0 cr 
CRN 30449","Introductory Brass Instruction: French Horm
CLA-Breadth/Arts",Anthony Cecere,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X2 
0 cr 
CRN 30451","Introductory Brass Instruction: Trombone
CLA-Breadth/Arts",Carl Della Peruti,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X3 
0 cr 
CRN 30453","Introductory Brass Instruction: Trumpet
CLA-Breadth/Arts",Andrew Filippone,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 116 X1 
0 cr 
CRN 30455","Introductory Percussion Instruction
CLA-Breadth/Arts",Karl Latham,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 215 MQS 
0 cr 
CRN 30421","Chorale
CLA-Breadth/Arts",Matthew Webb,"06:00 PM - 07:00 PM R
 06:00 PM - 08:00 PM T","MUS 101
 MUS 111",40,19,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 216 LP 
0 cr 
CRN 30422","Alta Voce
CLA-Breadth/Arts",Matthew Webb,06:00 PM - 08:30 PM M,MUS 101,40,18,22,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 220 M 
2 cr 
CRN 30765","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,04:00 PM - 06:30 PM R,SEM CHAP,40,4,36,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 220 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 S 
0 cr 
CRN 30423","University Chamber Orchestra
CLA-Breadth/Arts",Michael Avagliano,07:00 PM - 09:30 PM R,MUS 101,40,23,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 S 
0 cr 
CRN 30423","University Orchestra
CLA-Breadth/Arts",Michael Avagliano,07:00 PM - 09:30 PM R,MUS 101,40,23,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 225 LR 
0 cr 
CRN 30424","Flute Ensemble
CLA-Breadth/Arts",Laura Carter,06:30 PM - 08:30 PM W,MUS 211,15,2,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 226 MQ 
0 cr 
CRN 30425","Jazz Ensemble
CLA-Breadth/Arts",James Saltzman,06:00 PM - 08:00 PM T,MUS 211,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 228 E 
4 cr 
CRN 30426","Music Theory II
CLA-Quantitative",Trevor Weston,10:25 AM - 11:30 AM MWF,MUS 111,18,5,13,0,"Pre-reqs: MUS 227 OR MUS 27X 
Co-Reqs: MUS 228L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 228L K 
1 cr 
CRN 30437",Music Theory II Lab,James Saltzman,01:15 PM - 02:30 PM TR,MUS 111,18,5,13,0,"Pre-reqs: 
Co-Reqs: MUS 228 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 232 D 
4 cr 
CRN 30427","Music: Soundscape of Film
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary",Leslie Sprout,09:00 AM - 10:15 AM TR,MUS 111,20,13,7,0,"Pre-reqs: 
Co-Reqs: MUS 232R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 232R JT 
0 cr 
CRN 30434",Soundscape of Film Recitation,Leslie Sprout,01:15 PM - 03:45 PM W,MUS 111,20,13,7,0,"Pre-reqs: MUS 232 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: MUS 232 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 233 H 
4 cr 
CRN 30428","Music of the Whole Earth
CLA-Breadth/Arts
CLA-Diversity International",James Saltzman,11:50 AM - 01:05 PM TR,MUS 111,30,15,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 252 H 
2 cr 
CRN 30429","Keyboard Studies
CLA-Breadth/Arts",David Iskowitz,11:50 AM - 01:05 PM TR,MUS 211,12,3,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 325 X1 
0 cr 
CRN 30457",Advanced Vocal Instruction,Angelika Nair,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 325 X2 
0 cr 
CRN 30458",Advanced Vocal Instruction,Evan Stenzel,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 326 X1 
0 cr 
CRN 30459",Advanced Keyboard Instruction,Ana Berschadsky,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MUS 326 X2 
0 cr 
CRN 30461",Advanced Keyboard Instruction,David Iskowitz,-,,15,1,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
