Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HOST 300 X 
1 cr 
CRN 10936",Independent Study in Holocaust Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HOST 311 L 
4 cr 
CRN 10881",Topics in Holocaust Studies: Gendering the Holocaust,Ann Saltzman,"04:30 PM - 07:00 PM M
 07:30 PM - 10:30 PM F - Final Exam","SEM 116
 SEM 116 - Final Exam",15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARLT 830 - L 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HUM 215 K 
4 cr 
CRN 10342","Forms of Humanism: Renaissance to Enlightenment
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary","Darrell Cole
 Erik Anderson
 Johannes Morsink
 Kimberly Rhodes
 Leslie Sprout
 Louis Hamilton
 Peggy Samuels",01:40 PM - 02:55 PM TR,BC 101,20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HUM 232 F 
4 cr 
CRN 10391","The Humanities and African America: Translating Blackness
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Diversity US","Lillie Edwards
 Erik Anderson",10:50 AM - 12:05 PM TR,SEM 214,20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"INTC 200 X1 
0 cr 
CRN 11187","Internship Project
CLA-Off Campus Experience","William Hinman
 Suzanne Ceravolo",-,,50,46,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"INTC 200 X1 
2 cr 
CRN 11187","Internship Project
CLA-Off Campus Experience","William Hinman
 Suzanne Ceravolo",-,,50,46,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"INTC 200A X1 
0 cr 
CRN 11188","Internship Project
CLA-Off Campus Experience","William Hinman
 Suzanne Ceravolo",-,,50,6,44,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 101 E 
4 cr 
CRN 10393",Fundamentals of Oral & Written Italian I,Carla Mastropierro,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 216
 BC 216 - Final Exam",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 101 J 
4 cr 
CRN 10343",Fundamentals of Oral & Written Italian I,Carla Mastropierro,"01:45 PM - 02:50 PM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 120
 BC 120 - Final Exam",20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 C 
4 cr 
CRN 10402","Intermediate Italian
CLA-Foreign Language",Emanuele Occhipinti,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 203
 BC 203 - Final Exam",20,14,6,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 201 E 
4 cr 
CRN 10403","Intermediate Italian
CLA-Foreign Language",Emanuele Occhipinti,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",20,16,4,0,"Pre-reqs: ITAL 102 OR ITAL 20X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X 
1 cr 
CRN 10937",Ind. Study: Italian,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X 
2 cr 
CRN 10937",Ind. Study: Italian,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X1 
1 cr 
CRN 10964",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X1 
2 cr 
CRN 10964",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X2 
1 cr 
CRN 11254",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X2 
2 cr 
CRN 11254",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 308 H 
4 cr 
CRN 10404","From Book to Screen
CLA-Breadth/Humanities
CLA-Writing Intensive",Emanuele Occhipinti,"12:15 PM - 01:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 204
 BC 204 - Final Exam",20,21,-1,0,"Pre-reqs: ITAL 201 OR ITAL 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ITAL 410 X1 
0 cr 
CRN 10904","Specialized Honors in Italian I
CLA-Capstone
CLA-Writing Intensive",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"JWST 220 T 
4 cr 
CRN 10997","The Jewish Experience: An Introduction to Judaism
CLA-Breadth/Humanities",Allan Nadler,"03:00 PM - 04:15 PM MW
 04:00 PM - 07:00 PM F - Final Exam","BC 120
 BC 120 - Final Exam",20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 220 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"JWST 320 G 
4 cr 
CRN 10979","Seminar in Jewish Studies: The Transformation of Judaism in the Modern Era
CLA-Breadth/Humanities",Allan Nadler,"12:15 PM - 01:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S142
 BC 101 - Final Exam",20,5,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 320 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAST 300 X 
2 cr 
CRN 10940",Independent Study in Latin American Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 101 C 
4 cr 
CRN 10407",Elementary Latin I,John Lenz,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 20
 BC 20 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 201 G 
4 cr 
CRN 10408","Intermediate Latin: Prose
CLA-Foreign Language",Emily Fairey,"12:15 PM - 01:30 PM MF
 12:30 PM - 03:30 PM M - Final Exam","SEM 116
 SEM 116 - Final Exam",16,8,8,0,"Pre-reqs: LAT 102 OR LAT 2X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LAT 300 X 
2 cr 
CRN 10938","Ind. Study: Latin
CLA-Foreign Language",,,,0,0,0,0,"Pre-reqs: LAT 201 OR LAT 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LING 101 J 
4 cr 
CRN 10261","Language, Communication, and Culture
CLA-Breadth/Social Science",Elizabeth Kimball,01:40 PM - 02:55 PM MW,BC 204,24,23,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LING 300 X 
2 cr 
CRN 10941",Independent Study in Linguistic Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 001 QS 
4 cr 
CRN 10818",Preparation for Calculus,Virginia Crisonino,"07:15 PM - 08:30 PM TR
 07:00 PM - 10:00 PM T - Final Exam","BC 120
 BC 120 - Final Exam",25,13,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 A 
4 cr 
CRN 10411","Introductory Statistics
CLA-Quantitative",Kathleen Madden,"08:25 AM - 09:15 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","HSC S4
 HSC HSC -S4 - Final Exam",40,33,7,0,"Pre-reqs: 
Co-Reqs: MATH 117R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 C 
4 cr 
CRN 10001","Introductory Statistics
CLA-Quantitative",Sarah Abramowitz,"09:25 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 101
 BC 101 - Final Exam",40,37,3,0,"Pre-reqs: 
Co-Reqs: MATH 117R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 10410","Introductory Statistics
CLA-Quantitative",Christopher Apelian,"01:45 PM - 02:35 PM MWF
 08:30 AM - 11:30 AM M - Final Exam","LC 28
 LC 28 - Final Exam",40,39,1,0,"Pre-reqs: 
Co-Reqs: MATH 117R 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R A1 
0 cr 
CRN 10438",Introductory Statistics Recitation,Kathleen Madden,09:25 AM - 10:15 AM R,SEM 109,20,15,5,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R A2 
0 cr 
CRN 10439",Introductory Statistics Recitation,Kathleen Madden,08:25 AM - 09:15 AM R,SEM 109,20,18,2,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R C1 
0 cr 
CRN 10412",Introductory Statistics Recitation,Sarah Abramowitz,11:15 AM - 12:05 PM R,BC 217,23,16,7,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R C2 
0 cr 
CRN 10413",Introductory Statistics Recitation,Sarah Abramowitz,12:15 PM - 01:05 PM R,BC 217,23,23,0,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R J1 
0 cr 
CRN 10414",Introductory Statistics Recitation,Christopher Apelian,09:50 AM - 10:40 AM R,SEM 210,20,19,1,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117R J2 
0 cr 
CRN 10415",Introductory Statistics Recitation,Christopher Apelian,10:50 AM - 11:40 AM R,SEM 109,16,18,-2,0,"Pre-reqs: 
Co-Reqs: MATH 117 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 C 
4 cr 
CRN 10432","Calculus and Analytical Geometry I
CLA-Quantitative",Steven Kass,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 21
 BC 21 - Final Exam",31,19,12,0,"Pre-reqs: MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 T 
4 cr 
CRN 10440","Calculus and Analytical Geometry I
CLA-Quantitative",Steve Surace,"03:00 PM - 04:05 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","BC 215
 BC 215 - Final Exam",39,22,17,0,"Pre-reqs: MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R C1 
0 cr 
CRN 10434",Calculus and Analytical Geometry I Recitation,Steven Kass,09:50 AM - 10:40 AM R,HSC S305,20,10,10,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R C2 
0 cr 
CRN 10435",Calculus and Analytical Geometry I Recitation,Steven Kass,10:50 AM - 11:40 AM R,HSC S139,20,11,9,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R T1 
0 cr 
CRN 10441",Calculus and Analytical Geometry I Recitation,Steve Surace,01:30 PM - 02:20 PM T,LC 28,20,12,8,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R T2 
0 cr 
CRN 10442",Calculus and Analytical Geometry I Recitation,Steve Surace,03:25 PM - 04:15 PM T,LC 28,20,8,12,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 213 E 
4 cr 
CRN 10894","Introduction to Logic
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Jesse Atencio,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","SEM 109
 SEM 109 - Final Exam",30,25,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PHIL 213 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 227 B 
4 cr 
CRN 10416","Intermediate Statistics
CLA-Quantitative
CLA-Writing Intensive",Sarah Abramowitz,"08:00 AM - 09:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 117
 BC 117 - Final Exam",20,15,5,0,"Pre-reqs: MATH 117 OR MATH 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 250 C 
4 cr 
CRN 10417","Calculus and Analytical Geometry III
CLA-Quantitative",Christopher Apelian,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 218
 BC 218 - Final Exam",32,30,2,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X 
1 cr 
CRN 10942",Independent Study in Mathematics,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X1 
1 cr 
CRN 11217","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",Kathleen Madden,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 310 J 
4 cr 
CRN 10433","Foundations of Higher Mathematics
CLA-Writing in the Major",Steven Kass,"01:45 PM - 02:50 PM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",25,10,15,0,"Pre-reqs: MATH 151 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 8X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: MAT 867 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 325 T 
4 cr 
CRN 10895",Mathematical Physics,Robert Murawski,"03:00 PM - 04:05 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","HSC S244
 HSC HSC -S244 - Final Exam",16,15,1,0,"Pre-reqs: (MATH 315 OR MATH 104X ) AND (PHYS 150 OR PHYS 11X ) 
Co-Reqs: 
Cross Listed: MAT 864 - T; PHYS 321 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 340 G 
4 cr 
CRN 10437",Special Topics in Mathematics,Kathleen Madden,"12:15 PM - 01:30 PM MF
 12:30 PM - 03:30 PM M - Final Exam","HSC S308
 HSC HSC -S305 - Final Exam",25,6,19,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 410 X1 
4 cr 
CRN 11200","Specialized Honors in Mathematics I
CLA-Capstone
CLA-Writing Intensive",Emily Hill,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MEST 301 X 
2 cr 
CRN 10943",Independent Study in Middle East Studies,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MUS 101 K 
4 cr 
CRN 10545","Music:Imagination & Technique
CLA-Breadth/Arts",Norman Lowrey,"01:40 PM - 02:55 PM TR
 04:00 PM - 07:00 PM R - Final Exam","MUS 111
 MUS 111 - Final Exam",32,30,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 102 J 
4 cr 
CRN 10546","Music Fundamentals
CLA-Breadth/Arts",Norman Lowrey,"01:45 PM - 03:00 PM MF
 08:30 AM - 11:30 AM M - Final Exam","MUS 111
 MUS 111 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X1 
0 cr 
CRN 11039","Introductory Vocal Instruction
CLA-Breadth/Arts",Elise Figa,-,,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X2 
0 cr 
CRN 11044","Introductory Vocal Instruction
CLA-Breadth/Arts",Angelika Nair,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 109 X3 
0 cr 
CRN 11045","Introductory Vocal Instruction
CLA-Breadth/Arts",Jennifer Pomeroy,-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10548","University Chorus
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,36,34,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 110 R 
0 cr 
CRN 10548","University Chorus
CLA-Breadth/Arts",Daniel Bishop,07:00 PM - 09:30 PM W,MUS 101,70,36,34,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X1 
0 cr 
CRN 11058","Introductory Keyboard Instruction
CLA-Breadth/Arts",Ana Berschadsky,-,,10,4,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 111 X2 
0 cr 
CRN 10549","Introductory Keyboard Instruction
CLA-Breadth/Arts",David Iskowitz,-,,0,5,-5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 112 X1 
0 cr 
CRN 10550","Introductory Guitar Instruction
CLA-Breadth/Arts",William Riffel,-,,0,2,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X1 
0 cr 
CRN 11064","Introductory Strings Instruction: Double Bass
CLA-Breadth/Arts",Andrew Eulau,-,,10,0,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X2 
0 cr 
CRN 11065","Introductory Strings Instruction: Cello
CLA-Breadth/Arts",Gerall Hieser,-,,10,1,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 113 X3 
0 cr 
CRN 10551","Introductory Strings Instruction: Violin
CLA-Breadth/Arts",Victoria Scelba,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X1 
0 cr 
CRN 11067","Introductory Woodwinds Instruction: Flute
CLA-Breadth/Arts",Laura Carter,-,,10,0,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X2 
0 cr 
CRN 11133","Introductory Woodwinds Instruction: Oboe
CLA-Breadth/Arts",,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 114 X3 
0 cr 
CRN 11068","Introductory Woodwinds Instruction: Clarinet/Saxophone
CLA-Breadth/Arts",James Saltzman,-,,10,0,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X1 
0 cr 
CRN 11070","Introductory Brass Instruction: French Horn
CLA-Breadth/Arts",Anthony Cecere,-,,10,0,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 115 X2 
0 cr 
CRN 10553","Introductory Brass Instruction: Trombone
CLA-Breadth/Arts",Carl Della Peruti,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 116 X1 
0 cr 
CRN 11073",Introductory Percussion Instruction,Quinn Blandford,-,,10,0,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 215 MO 
0 cr 
CRN 10555","Chorale
CLA-Breadth/Arts",Daniel Bishop,06:00 PM - 07:30 PM TR,MUS 101,40,27,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 220 XO 
2 cr 
CRN 10821","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,04:00 PM - 06:30 PM R,SEM CHAP,20,21,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 220 - XO 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 MO 
0 cr 
CRN 10557","University Chamber Orchestra
CLA-Breadth/Arts","Marlon Daniel
 Leslie Sprout",04:30 PM - 05:45 PM TR,MUS 101,40,19,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 222 MO 
0 cr 
CRN 10557","University Orchestra
CLA-Breadth/Arts","Marlon Daniel
 Leslie Sprout",04:30 PM - 05:45 PM TR,MUS 101,40,19,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 223 K 
4 cr 
CRN 10564",Introduction to Conducting,Daniel Bishop,"01:45 PM - 02:55 PM TR
 04:00 PM - 07:00 PM R - Final Exam","MUS 211
 MUS 211 - Final Exam",15,7,8,0,"Pre-reqs: MUS 101 OR MUS 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 225 X 
0 cr 
CRN 10558",Flute Ensemble,Laura Carter,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 226 MO 
0 cr 
CRN 10559",Jazz Ensemble,James Saltzman,06:00 PM - 07:30 PM TR,MUS 211,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227 E 
4 cr 
CRN 10560","Music Theory I
CLA-Quantitative",Trevor Weston,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","MUS 111
 MUS 111 - Final Exam",18,16,2,0,"Pre-reqs: 
Co-Reqs: MUS 227L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L E1 
1 cr 
CRN 10561",Music Theory 1 Lab,Trevor Weston,03:05 PM - 03:55 PM MF,MUS 211,18,16,2,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L E1 
2 cr 
CRN 10561",Music Theory 1 Lab,Trevor Weston,03:05 PM - 03:55 PM MF,MUS 211,18,16,2,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L E1 
0 cr 
CRN 10561",Tonal Harmony I Lab,Trevor Weston,03:05 PM - 03:55 PM MF,MUS 211,18,16,2,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 227L E1 
1 cr 
CRN 10561",Tonal Harmony I Lab,Trevor Weston,03:05 PM - 03:55 PM MF,MUS 211,18,16,2,0,"Pre-reqs: 
Co-Reqs: MUS 227 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 229 X 
0 cr 
CRN 10571",Chamber Music,David Iskowitz,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MUS 234 F 
4 cr 
CRN 10576","History of Jazz
CLA-Breadth/Arts
CLA-Diversity US",James Saltzman,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","MUS 111
 MUS 111 - Final Exam",30,24,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
