Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"GERM 256 MO 
4 cr 
CRN 30085","Crisis & Catastrophe: Modern German Films in English
CLA-Breadth/Interdisciplinary",Joshua Kavaloski,"04:30 PM - 06:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","LC 30
 LC 30 - Final Exam",20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HOST 311 - MO; HOST 311 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"GERM 300 X 
1 cr 
CRN 30086",Ind. Study: German,Joshua Kavaloski,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"GERM 300 X1 
1 cr 
CRN 30993",Ind. Study: German,Joshua Kavaloski,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"GERM 310 C 
4 cr 
CRN 30087","German Literature and Culture
CLA-Writing in the Major",Joshua Kavaloski,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 216
 BC 216 - Final Exam",15,10,5,0,"Pre-reqs: GERM 301 OR GERM 101X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"GERM 400 X 
2 cr 
CRN 30818","Capstone Project
CLA-Capstone",Joshua Kavaloski,-,,5,1,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HIST 102 K 
4 cr 
CRN 30205","History of the United states, 1876-Present
CLA-Breadth/Humanities
CLA-Diversity US",James Carter,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 101
 BC 101 - Final Exam",40,30,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 105 G 
4 cr 
CRN 30206","European History 1789-1989: Nationalism, Totalitarianism, and Rebirth
CLA-Breadth/Humanities
CLA-Diversity International",Caoimhin De Barra,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM M - Final Exam","LC 30
 LC 30 - Final Exam",40,39,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 246 Z 
4 cr 
CRN 30208","History of Imperial Russia
CLA-Breadth/Humanities",Frances Bernstein,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","HSC S139
 HSC S139 - Final Exam",25,12,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 257 E 
4 cr 
CRN 30262","History of the Modern Middle East
CLA-Breadth/Humanities
CLA-Diversity International",Christopher Taylor,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM F - Final Exam","BC 118
 BC 118 - Final Exam",25,14,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 258 E 
4 cr 
CRN 30264","Modern Jewish History
CLA-Breadth/Humanities
CLA-Diversity International",Allan Nadler,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM F - Final Exam","HSC S305
 HSC S305 - Final Exam",25,9,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 258 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 259 R 
4 cr 
CRN 30413","Modern Sub-Saharan Africa
CLA-Breadth/Humanities
CLA-Diversity International",Ebenezer Addo,"07:00 PM - 09:30 PM W
 12:30 PM - 03:30 PM W - Final Exam","BC 118
 BC 118 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 271 J 
4 cr 
CRN 30263","Environmental History
CLA-Breadth/Humanities",Mary Kirby-Calder,"01:15 PM - 02:30 PM MW
 04:00 PM - 07:00 PM F - Final Exam","HSC S308
 HSC S308 - Final Exam",25,20,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 271 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 301 X 
1 cr 
CRN 30741","Selected Topics in History
CLA-Breadth/Humanities",William Rogers,-,,15,0,15,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HIST 308 T 
4 cr 
CRN 30209","The American Civil War
CLA-Breadth/Humanities",Clifford Evans,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM F - Final Exam","HSC S142
 HSC S142 - Final Exam",25,13,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 313 F 
4 cr 
CRN 30211","The Atomic Bomb & American History
CLA-Breadth/Humanities
CLA-Writing Intensive",James Carter,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 16
 LC 16 - Final Exam",25,27,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 342 C 
4 cr 
CRN 30261","Europe, 1914-1945: The World Wars and the Great Dictators
CLA-Breadth/Humanities
CLA-Diversity International",Jonathan Rose,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","SEM 109
 SEM 109 - Final Exam",30,16,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 371 H 
4 cr 
CRN 30212","Disease in History
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Frances Bernstein,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM T - Final Exam","LC 16
 LC 16 - Final Exam",25,26,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HIST 400 JT 
4 cr 
CRN 30213","Capstone History Research Seminar
CLA-Capstone
CLA-Writing in the Major",Jonathan Rose,01:15 PM - 03:45 PM W,HSC S3A,12,9,3,0,"Pre-reqs: HIST 210 OR HIST 94X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HON 202 F 
4 cr 
CRN 30644","Honors Seminar: The RISE Science Seminar
CLA-Baldwin Honors
CLA-Breadth/Natural Science","Alan Rosan
 Jon Kettenring","10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S326
 HSC S326 - Final Exam",15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X 
4 cr 
CRN 30770",Honors Tutorial,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X1 
2 cr 
CRN 30858",Role of Insulin & Glucose in Alzheimer's Disease Cell Culture Model,Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X2 
2 cr 
CRN 30864",The Effect on Human Development on the Behavior and Stress Levels of the Eastern Chipmunk,Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X3 
2 cr 
CRN 30930",Honors Tutorial,Margaret Kuntz,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X4 
2 cr 
CRN 30934",Research in Chemistry and Biochemistry,Adam Cassano,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X5 
2 cr 
CRN 30937",Index Rebalances,Giandomenico Sarolli,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X6 
2 cr 
CRN 30955",The Log Cabin as Symbolic Rep of Self-Sufficiency and Domesticity in the 19th Century American Lit,Peggy Samuels,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X7 
2 cr 
CRN 30961",Honors Tutorial: Studies in the Evolutionary Conservation of Translation Elongation Factor 3,Stephen Dunaway,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 300 X8 
2 cr 
CRN 30962",Honors Tutorial,Brianne Barker,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 305 X 
4 cr 
CRN 30948","Honors Seminar: Arts - Theatre History II: Enlighten - WWII
CLA-Breadth/Arts",Lisa Brenner,-,,2,2,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"HON 305 X1 
4 cr 
CRN 30950","Honors Seminar: Arts - Theatre in the Community: Newark
CLA-Breadth/Arts",Lisa Brenner,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HOST 311 MO 
4 cr 
CRN 30702","Topics in Holocaust Studies
CLA-Breadth/Interdisciplinary",Joshua Kavaloski,"04:30 PM - 06:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","LC 30
 LC 30 - Final Exam",20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: GERM 256 - MO; HOST 311 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"HOST 311 X 
4 cr 
CRN 30848",Topics in Holocaust Studies,Joshua Kavaloski,-,,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: GERM 256 - MO; HOST 311 - MO 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"HUM 203H K 
4 cr 
CRN 30637","HONORS: Issues in the Humanities: Dimensions of Self
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Writing Intensive","Erik Anderson
 Scott Bonn","01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 218
 BC 218 - Final Exam",25,24,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HUM 203H K 
4 cr 
CRN 30637","HONORS: Issues in the Humanities: Dimensions of Self
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Writing Intensive","Erik Anderson
 Scott Bonn","01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 218
 BC 218 - Final Exam",25,24,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"HUM 213H D 
4 cr 
CRN 30636","HONORS: The European Middle Ages
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary","Erik Anderson
 James Hala","09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 120
 BC 120 - Final Exam",25,24,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"INTC 200 X 
0 cr 
CRN 30820","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,58,-8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200 X 
2 cr 
CRN 30820","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,58,-8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"INTC 200A X 
0 cr 
CRN 30821","Internship Project
CLA-Off Campus Experience",William Hinman,-,,50,5,45,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ITAL 102 E 
4 cr 
CRN 30002",Fundamentals of Oral & Written Italian II,Carla Mastropierro,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 102
 BC 102 - Final Exam",20,14,6,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"ITAL 102 G 
4 cr 
CRN 30003",Fundamentals of Oral & Written Italian II,Carla Mastropierro,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 216
 BC 216 - Final Exam",20,19,1,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"ITAL 102 J 
4 cr 
CRN 30004",Fundamentals of Oral & Written Italian II,Emanuele Occhipinti,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","BC 118
 BC 118 - Final Exam",20,10,10,0,"Pre-reqs: (ITAL 101 ) OR (ITAL 181 OR ITAL 1X ) 
Co-Reqs: 
Cross Listed: ITAL 300 - X3 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"ITAL 300 0 
1 cr 
CRN 30999",Contemporary Italian Culture and Language,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ITAL 300 0 
2 cr 
CRN 30999",Contemporary Italian Culture and Language,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ITAL 300 X 
4 cr 
CRN 30008",Independednt Study: ITAL301,Emanuele Occhipinti,-,BC 118,20,14,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 301 - H 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X1 
1 cr 
CRN 30778",Ind. Study: Italian,Emanuele Occhipinti,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X1 
2 cr 
CRN 30778",Ind. Study: Italian,Emanuele Occhipinti,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X2 
2 cr 
CRN 30792",Ind. Study: Italian,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X3 
4 cr 
CRN 30805",Independent Study: ITAL102,Emanuele Occhipinti,-,,20,10,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 102 - J 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 300 X5 
4 cr 
CRN 30837",Independent Study: Self & Identity in Contemporary Italian Film,Emanuele Occhipinti,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 301 H 
4 cr 
CRN 30005","Italian Conversation and Contemporary Culture
CLA-Diversity International",Emanuele Occhipinti,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 118
 BC 118 - Final Exam",20,14,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ITAL 300 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"ITAL 301 X 
4 cr 
CRN 30828","Italian Conversation and Contemporary Culture
CLA-Diversity International",Emanuele Occhipinti,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
2 cr 
CRN 30006","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ITAL 400 X 
4 cr 
CRN 30006","Capstone Project
CLA-Capstone",Emanuele Occhipinti,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"JWST 258 E 
4 cr 
CRN 30222","Modern Jewish History
CLA-Breadth/Humanities",Allan Nadler,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM F - Final Exam","HSC S305
 HSC S305 - Final Exam",25,9,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HIST 258 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"JWST 320 J 
4 cr 
CRN 30221","Seminar in Jewish Studies: The Kabbalah from Moses to Madonna
CLA-Breadth/Humanities",Allan Nadler,"01:15 PM - 02:30 PM MW
 04:00 PM - 07:00 PM F - Final Exam","LC 30
 LC 30 - Final Exam",20,7,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: REL 320 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LAT 102 E 
4 cr 
CRN 30097",Elementary Latin II,John Muccigrosso,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","SEM 212
 SEM 212 - Final Exam",20,5,15,0,"Pre-reqs: LAT 101 OR LAT 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"LAT 300 X 
2 cr 
CRN 30959","Latin 4
CLA-Foreign Language",John Muccigrosso,-,,1,1,0,0,"Pre-reqs: LAT 201 OR LAT 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"LING 101 Z 
4 cr 
CRN 30315","Language, Communication and Culture
CLA-Breadth/Social Science",Elizabeth Kimball,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 118
 BC 21 - Final Exam",20,19,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"LING 201 Z 
2 cr 
CRN 30673","Selected Topics: Bilingualism in the Spanish-Speaking World [TAUGHT IN ENGLISH]
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Maria Turrero-Garcia,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 201
 BC 202 - Final Exam",18,9,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: SPAN 250 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"LING 201 Z 
4 cr 
CRN 30673","Selected Topics: Bilingualism in the Spanish-Speaking World [TAUGHT IN ENGLISH]
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Maria Turrero-Garcia,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 201
 BC 202 - Final Exam",18,9,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: SPAN 250 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"MATH 001 A 
4 cr 
CRN 30167",Preparation for Calculus,Steven Kass,"07:55 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","BC 101
 BC 101 - Final Exam",40,18,22,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 111 C 
4 cr 
CRN 30168","Introduction to Quantitative Reasoning
CLA-Quantitative",Sarah Abramowitz,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","LC 28
 BC 218 - Final Exam",30,9,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 A 
4 cr 
CRN 30170","Introductory Statistics
CLA-Quantitative",Sarah Abramowitz,"07:55 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","LC 28
 LC 28 - Final Exam",30,35,-5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 E 
4 cr 
CRN 30171","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 201
 BC 201 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 G 
4 cr 
CRN 30172","Introductory Statistics
CLA-Quantitative",Brad Isaacson,"11:50 AM - 01:05 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 201
 BC 201 - Final Exam",30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 117 J 
4 cr 
CRN 30819","Introductory Statistics
CLA-Quantitative",Steven Kass,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","HSC S4
 LC 28 - Final Exam",30,31,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150 E 
4 cr 
CRN 30173","Calculus and Analytical Geometry I
CLA-Quantitative",Barry Burd,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM F","LC 30
 BC 218",40,27,13,0,"Pre-reqs: (MATH 001 FOR LEVEL UG WITH MIN. GRADE OF C- OR DFMA FOR MIN. SCORE OF 150) AND MATH 150R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R F 
0 cr 
CRN 30178",Calculus and Analytical Geometry I Recitation,Seth Harris,10:50 AM - 11:40 AM T,BC 103,20,20,0,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 150R H 
0 cr 
CRN 30180",Calculus and Analytical Geometry I Recitation,Seth Harris,11:50 AM - 12:40 PM T,BC 103,20,6,14,0,"Pre-reqs: 
Co-Reqs: MATH 150 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 C 
4 cr 
CRN 30187","Calculus and Analytical Geometry II
CLA-Quantitative",Seth Harris,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 204
 BC 204 - Final Exam",26,12,14,0,"Pre-reqs: MATH 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 7X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 151 G 
4 cr 
CRN 30188","Calculus and Analytical Geometry II
CLA-Quantitative",Seth Harris,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 215
 BC 215 - Final Exam",34,30,4,0,"Pre-reqs: MATH 150 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 7X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X 
1 cr 
CRN 30192","Independent Study in Mathematics
CLA-Breadth/Interdisciplinary",,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 300 X1 
1 cr 
CRN 30963","Fetal & Perinatal Mortality
CLA-Breadth/Interdisciplinary",Jon Kettenring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"MATH 303 T 
4 cr 
CRN 30193",Linear Algebra,Steve Surace,"02:40 PM - 03:45 PM MWF
 07:30 PM - 10:30 PM F - Final Exam","BC 101
 BC 101 - Final Exam",30,18,12,0,"Pre-reqs: (MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C-) OR (MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 315 C 
4 cr 
CRN 30194",Differential Equations,Brad Isaacson,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 21
 BC 21 - Final Exam",30,21,9,0,"Pre-reqs: MATH 250 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 17X FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 335 J 
4 cr 
CRN 30195",Abstract Algebra,Seth Harris,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","BC 201
 BC 201 - Final Exam",30,17,13,0,"Pre-reqs: (MATH 303 FOR LEVEL UG WITH MIN. GRADE OF C- (MAY BE TAKEN CONCURRENTLY) OR MATH 103X FOR LEVEL UG WITH MIN. GRADE OF C-) AND (MATH 310 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 100X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"MATH 340 G 
4 cr 
CRN 30196","Special Topics in Mathematics
CLA-Breadth/Interdisciplinary",Steve Surace,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","LC 28
 LC 28 - Final Exam",20,8,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MATH 400 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
